data_distribution;tuple_size;bleaching_active;total_training_time;avg_in_sample_evaluation_time;total_in_sample_evaluation_time;avg_out_sample_evaluation_time;total_out_sample_evaluation_time;total_training_data;total_correct_training;percent_correct_training;total_approved_training;correctly_approved_training;wrongly_approved_training;percent_approved_correctly_training;total_reproved_training;correctly_reproved_training;wrongly_reproved_training;percent_reproved_correctly_training;total_test_data;total_correct_test;percent_correct_test;total_approved_test;correctly_approved_test;wrongly_approved_test;percent_approved_correctly_test;total_reproved_test;correctly_reproved_test;wrongly_reproved_test;percent_reproved_correctly_test;total_ties;ties_for_zeros;ties_for_ones
30/30;3;False;0.02563333511352539;0.0005600929260253906;0.03365826606750488;0.0006043472547817199;110.0033860206604;60;53;0.8833333333333333;30;30;7;1.0;30;23;0;0.7666666666666667;182020;119453;0.6562630480167014;154316;111390;19641;0.7218305295627154;27704;8063;42926;0.2910410049090384;69013;10566;58447;
30/30;3;True;0.02697277069091797;0.0008602817853291829;0.051683664321899414;0.0009815054507769539;178.65377378463745;60;58;0.9666666666666667;30;28;0;0.9333333333333333;30;30;2;1.0;182020;96257;0.5288265025821338;154316;82986;14433;0.5377666606184712;27704;13271;71330;0.4790282991625758;0;0;0;
30/30;4;False;0.03363466262817383;0.0008090496063232422;0.048621177673339844;0.0005426192176222815;98.76761174201965;60;52;0.8666666666666667;30;30;8;1.0;30;22;0;0.7333333333333333;182020;115956;0.6370508735303813;154316;107033;18781;0.6935962570310272;27704;8923;47283;0.3220834536529021;72966;10997;61969;
30/30;4;True;0.023075342178344727;0.0006377617518107096;0.03831768035888672;0.0008259669658496162;150.342600107193;60;57;0.95;30;29;2;0.9666666666666667;30;28;1;0.9333333333333333;182020;95936;0.5270629601142731;154316;82592;14360;0.5352134580989658;27704;13344;71724;0.481663297718741;0;0;0;
30/30;5;False;0.022710084915161133;0.00047820409138997396;0.028743505477905273;0.000495716035136835;90.230304479599;60;56;0.9333333333333333;30;30;4;1.0;30;26;0;0.8666666666666667;182020;115542;0.6347763981980002;154316;106704;18866;0.6914642681251458;27704;8838;47612;0.3190153046491481;68745;10783;57962;
30/30;5;True;0.02287459373474121;0.0005878408749898275;0.0353388786315918;0.000742166297224351;135.0891673564911;60;59;0.9833333333333333;30;30;1;1.0;30;29;0;0.9666666666666667;182020;96536;0.530359301175695;154316;83152;14320;0.5388423753855724;27704;13384;71164;0.483107132544037;0;0;0;
30/30;6;False;0.021086692810058594;0.00045159260431925453;0.027486324310302734;0.000474783551914327;86.42019653320312;60;54;0.9;30;30;6;1.0;30;24;0;0.8;182020;120391;0.6614163278760575;154316;112571;19884;0.7294836569117914;27704;7820;41745;0.2822697083453653;60202;9107;51095;
30/30;6;True;0.022658824920654297;0.0005065441131591797;0.030447721481323242;0.0006824320272460978;124.21633315086365;60;59;0.9833333333333333;30;30;1;1.0;30;29;0;0.9666666666666667;182020;100304;0.551060323041424;154316;88004;15404;0.5702843515902434;27704;12300;66312;0.4439792087785157;0;0;0;
30/30;7;False;0.021507978439331055;0.00045965909957885743;0.027637481689453125;0.0004797621790281614;87.32637453079224;60;56;0.9333333333333333;30;30;4;1.0;30;26;0;0.8666666666666667;182020;119319;0.6555268651796506;154316;111241;19626;0.7208649783561004;27704;8078;43075;0.2915824429685244;55939;8680;47259;
30/30;7;True;0.019995927810668945;0.00048300027847290037;0.02902960777282715;0.0006719029102989795;122.29984188079834;60;58;0.9666666666666667;30;30;2;1.0;30;28;0;0.9333333333333333;182020;101805;0.5593066695967476;154316;89503;15402;0.5799981855413567;27704;12302;64813;0.44405140051978054;0;0;0;
30/30;8;False;0.021951913833618164;0.0004731933275858561;0.028478622436523438;0.0005070282553410925;92.28937125205994;60;56;0.9333333333333333;30;30;4;1.0;30;26;0;0.8666666666666667;182020;120424;0.6615976266344358;154316;112102;19382;0.7264444386842582;27704;8322;42214;0.30038983540282993;55945;8677;47268;
30/30;8;True;0.03522443771362305;0.0008117834726969401;0.04877018928527832;0.0006933843483048315;126.20988726615906;60;59;0.9833333333333333;30;30;1;1.0;30;29;0;0.9666666666666667;182020;103862;0.5706076255356555;154316;91649;15491;0.5939047150003888;27704;12213;62667;0.440838868033497;0;0;0;
30/30;9;False;0.024997711181640625;0.0004658977190653483;0.028010845184326172;0.0005193825790271983;94.53808760643005;60;57;0.95;30;30;3;1.0;30;27;0;0.9;182020;112119;0.6159707724425887;154316;102381;17966;0.6634503227144302;27704;9738;51935;0.35150158821830785;51890;8029;43861;
30/30;9;True;0.026357650756835938;0.0005832076072692871;0.035050153732299805;0.0006634526692331656;120.76171278953552;60;60;1.0;30;30;0;1.0;30;30;0;1.0;182020;94586;0.519646192726074;154316;80847;13965;0.5239054926255217;27704;13739;73469;0.49592116661853886;0;0;0;
30/30;10;False;0.022789478302001953;0.0005614240964253743;0.033779144287109375;0.00047156021052986014;85.83345675468445;60;57;0.95;30;30;3;1.0;30;27;0;0.9;182020;113508;0.6236018019997802;154316;103654;17850;0.67169962933202;27704;9854;50662;0.3556887092116662;49025;7406;41619;
30/30;10;True;0.020327091217041016;0.0004865725835164388;0.029258012771606445;0.0005905126165707102;107.48519110679626;60;60;1.0;30;30;0;1.0;30;30;0;1.0;182020;98664;0.5420503241402044;154316;85770;14810;0.5558075637004588;27704;12894;68546;0.46542015593416114;0;0;0;
30/30;20;False;0.019312381744384766;0.0003877123196919759;0.023316621780395508;0.0004397172113654771;80.0373899936676;60;60;1.0;30;30;0;1.0;30;30;0;1.0;182020;114761;0.6304856609163828;154316;105238;18181;0.6819642810855647;27704;9523;49078;0.3437409760323419;52507;7898;44609;
30/30;20;True;0.021155595779418945;0.00041507482528686525;0.024964094161987305;0.0006380016365466229;116.12912917137146;60;60;1.0;30;30;0;1.0;30;30;0;1.0;182020;89308;0.4906493791891001;154316;74111;12507;0.4802548018351953;27704;15197;80205;0.5485489460005776;79;11;68;
30/30;25;False;0.02175140380859375;0.00048358837763468423;0.02906060218811035;0.00045778542059540106;83.326162815094;60;60;1.0;30;30;0;1.0;30;30;0;1.0;182020;115206;0.632930447203604;154316;106059;18557;0.6872845330361077;27704;9147;48257;0.3301689286745596;63873;9859;54014;
30/30;25;True;0.02057790756225586;0.0004311839739481608;0.02592182159423828;0.0006748053349317948;122.8281409740448;60;60;1.0;30;30;0;1.0;30;30;0;1.0;182020;87432;0.48034281947038787;154316;71971;12243;0.4663871536328054;27704;15461;82345;0.558078255847531;4270;625;3645;
30/30;30;False;0.02416539192199707;0.00041449864705403645;0.024939775466918945;0.0004410764697147927;80.28479981422424;60;60;1.0;30;30;0;1.0;30;30;0;1.0;182020;122837;0.6748544116031205;154316;115653;20520;0.749455662407009;27704;7184;38663;0.2593127346231591;71848;11024;60824;
30/30;30;True;0.01911306381225586;0.0003750085830688477;0.022565126419067383;0.0005886393161333991;107.14419627189636;60;60;1.0;30;30;0;1.0;30;30;0;1.0;182020;93766;0.5151411932754643;154316;80091;14029;0.5190064542886026;27704;13675;74225;0.49361103089806524;8226;1229;6997;
30/30;50;False;0.018688201904296875;0.00037391185760498046;0.022485733032226562;0.0003687875544077852;67.1267957687378;60;60;1.0;30;30;0;1.0;30;30;0;1.0;182020;133593;0.7339468190308758;154316;129090;23201;0.8365302366572488;27704;4503;25226;0.16253970545769564;116846;17886;98960;
30/30;50;True;0.01893901824951172;0.0003765463829040527;0.022645950317382812;0.0003923467103890856;71.41502451896667;60;60;1.0;30;30;0;1.0;30;30;0;1.0;182020;128351;0.7051477859575871;154316;122798;22151;0.7957567588584463;27704;5553;31518;0.20044036962171527;108766;16743;92023;
30/30;100;False;0.017270803451538086;0.0003249843915303548;0.019554853439331055;0.00033292981402295824;60.599939823150635;60;60;1.0;30;30;0;1.0;30;30;0;1.0;182020;154229;0.8473189759367102;154316;154202;27677;0.9992612561237979;27704;27;114;0.0009745885070747907;181606;27642;153964;
30/30;100;True;0.017077922821044922;0.00032804012298583987;0.020160436630249023;0.0003392407912734367;61.748698234558105;60;60;1.0;30;30;0;1.0;30;30;0;1.0;182020;154229;0.8473189759367102;154316;154202;27677;0.9992612561237979;27704;27;114;0.0009745885070747907;181606;27642;153964;
50/50;1;False;0.12315654754638672;0.000925750732421875;0.09263277053833008;0.0009302140854389959;169.28041172027588;100;78;0.78;50;50;22;1.0;50;28;0;0.56;181980;123114;0.6765248928453677;154296;115796;20366;0.7504795976564526;27684;7318;38500;0.2643404132350816;88475;13260;75215;
50/50;1;True;0.061357736587524414;0.0021223711967468264;0.21230483055114746;0.0021178252435749816;385.4019718170166;100;85;0.85;50;44;9;0.88;50;41;6;0.82;181980;98545;0.541515551159468;154296;85431;14570;0.553682532275626;27684;13114;68865;0.4737032220777344;0;0;0;
50/50;2;False;0.05217933654785156;0.0007937145233154297;0.07943248748779297;0.000649553861627475;118.20586967468262;100;78;0.78;50;50;22;1.0;50;28;0;0.56;181980;125307;0.6885756676557864;154296;118362;20739;0.7671099704464147;27684;6945;35934;0.2508669267446901;88471;13464;75007;
50/50;2;True;0.05460643768310547;0.0012015581130981445;0.12021470069885254;0.0013280299014083;241.67492938041687;100;85;0.85;50;43;8;0.86;50;42;7;0.84;181980;101430;0.5573689416419386;154296;88802;15056;0.5755301498418623;27684;12628;65494;0.45614795549776044;0;0;0;
50/50;3;False;0.04153084754943848;0.0005781745910644531;0.057900190353393555;0.0006322356538073494;115.05434918403625;100;80;0.8;50;50;20;1.0;50;30;0;0.6;181980;128222;0.7045939114188372;154296;121883;21345;0.7899297454243791;27684;6339;32413;0.22897702644126572;78598;12209;66389;
50/50;3;True;0.049663543701171875;0.0011339831352233888;0.11346960067749023;0.0012120396439250138;220.56709671020508;100;88;0.88;50;45;7;0.9;50;43;5;0.86;181980;101519;0.5578580063743268;154296;88923;15088;0.5763143568206563;27684;12596;65373;0.454992053171507;0;0;0;
50/50;4;False;0.037860870361328125;0.0006279850006103516;0.06289553642272949;0.0005661229010872402;103.02310681343079;100;79;0.79;50;50;21;1.0;50;29;0;0.58;181980;126042;0.6926145730300033;154296;119255;20897;0.7728975475709027;27684;6787;35041;0.24515965900881376;84442;12890;71552;
50/50;4;True;0.0399627685546875;0.0009466338157653808;0.09471702575683594;0.0009422421782917342;171.46931409835815;100;85;0.85;50;43;8;0.86;50;42;7;0.84;181980;102961;0.5657819540608858;154296;90796;15519;0.5884533623684347;27684;12165;63500;0.4394234937147811;0;0;0;
50/50;5;False;0.04379725456237793;0.0005916309356689453;0.05924868583679199;0.0005115798651903511;93.09736466407776;100;86;0.86;50;50;14;1.0;50;36;0;0.72;181980;121319;0.666661171557314;154296;113617;19982;0.7363573909887489;27684;7702;40679;0.2782112411501228;72991;11399;61592;
50/50;5;True;0.03966927528381348;0.0008354759216308593;0.0836033821105957;0.0008009078620829311;145.74930572509766;100;91;0.91;50;47;6;0.94;50;44;3;0.88;181980;100784;0.5538191010001099;154296;88203;15103;0.5716480012443614;27684;12581;66093;0.4544502239560757;0;0;0;
50/50;6;False;0.03393268585205078;0.0004477834701538086;0.04483914375305176;0.0004596770091402176;83.65207934379578;100;83;0.83;50;50;17;1.0;50;33;0;0.66;181980;124449;0.6838608638311903;154296;117365;20600;0.7606483641831285;27684;7084;36931;0.25588787747435343;72740;11152;61588;
50/50;6;True;0.03545188903808594;0.0006252884864807129;0.06257200241088867;0.0006943838074123719;126.36401391029358;100;88;0.88;50;44;6;0.88;50;44;6;0.88;181980;97525;0.5359105396197384;154296;84523;14682;0.5477977394099652;27684;13002;69773;0.4696575639358474;0;0;0;
50/50;7;False;0.03392362594604492;0.00044378757476806643;0.044426918029785156;0.00044719997323834117;81.3815004825592;100;86;0.86;50;50;14;1.0;50;36;0;0.72;181980;124812;0.6858555885262116;154296;117597;20469;0.7621519676466013;27684;7215;36699;0.2606198526224534;68595;10516;58079;
50/50;7;True;0.03449368476867676;0.0005549836158752441;0.05556464195251465;0.000645595984821045;117.48561668395996;100;89;0.89;50;46;7;0.92;50;43;4;0.86;181980;100795;0.5538795472029894;154296;88119;15008;0.5711035930937938;27684;12676;66177;0.4578818089871406;0;0;0;
50/50;8;False;0.03304338455200195;0.0004343247413635254;0.04347991943359375;0.00044805300027436643;81.53674936294556;100;86;0.86;50;50;14;1.0;50;36;0;0.72;181980;125692;0.6906912847565666;154296;118326;20318;0.7668766526676;27684;7366;35970;0.26607426672446177;72287;11387;60900;
50/50;8;True;0.03457784652709961;0.0005501055717468262;0.055063724517822266;0.0006890278056973035;125.38933777809143;100;92;0.92;50;48;6;0.96;50;44;2;0.88;181980;104727;0.5754863171777118;154296;92550;15507;0.599821123036242;27684;12177;61746;0.43985695708712613;0;0;0;
50/50;9;False;0.04803347587585449;0.0005295181274414063;0.0530238151550293;0.0004578568212461152;83.32085371017456;100;90;0.9;50;50;10;1.0;50;40;0;0.8;181980;122173;0.6713539949444994;154296;114734;20245;0.7435967231814176;27684;7439;39562;0.2687111689062274;63909;10018;53891;
50/50;9;True;0.03378009796142578;0.0005354833602905273;0.05359697341918945;0.00067119594589277;122.14430212974548;100;92;0.92;50;45;3;0.9;50;47;5;0.94;181980;99649;0.5475821518848225;154296;86887;14922;0.5631189402188003;27684;12762;67409;0.4609882964889467;0;0;0;
50/50;10;False;0.046170711517333984;0.0005156469345092774;0.05162549018859863;0.00045999286986796563;83.70955085754395;100;90;0.9;50;50;10;1.0;50;40;0;0.8;181980;125940;0.6920540718760303;154296;119262;21006;0.7729429149167834;27684;6678;35034;0.24122236671001301;67772;10595;57177;
50/50;10;True;0.037993431091308594;0.0005250954627990722;0.052564382553100586;0.0006511198411814288;118.49084424972534;100;99;0.99;50;49;0;0.98;50;50;1;1.0;181980;101297;0.5566380920980327;154296;89042;15429;0.5770856017006274;27684;12255;65254;0.4426744690073689;0;0;0;
50/50;20;False;0.03482818603515625;0.00044233083724975586;0.04428243637084961;0.0004285205287034072;77.98224472999573;100;98;0.98;50;50;2;1.0;50;48;0;0.96;181980;123259;0.6773216837015057;154296;115786;20211;0.7504147871623373;27684;7473;38510;0.26993931512787167;64378;9998;54380;
50/50;20;True;0.0491642951965332;0.0004273891448974609;0.04279589653015137;0.0006018891165788154;109.53184771537781;100;98;0.98;50;48;0;0.96;50;50;2;1.0;181980;97083;0.5334817012858556;154296;83730;14331;0.5426582672266294;27684;13353;70566;0.48233636757693976;104;12;92;
50/50;25;False;0.031740665435791016;0.0003945565223693848;0.03952145576477051;0.00041147750057300535;74.88074851036072;100;98;0.98;50;50;2;1.0;50;48;0;0.96;181980;117942;0.6481041872733267;154296;109228;18970;0.7079120651215844;27684;8714;45068;0.3147666522178876;72806;11267;61539;
50/50;25;True;0.03174448013305664;0.00043010473251342774;0.04306912422180176;0.0006220084190997518;113.19316291809082;100;99;0.99;50;49;0;0.98;50;50;1;1.0;181980;86608;0.47592043081657326;154296;70920;11996;0.459636024265049;27684;15688;83376;0.5666811154457448;336;64;272;
50/50;30;False;0.030807018280029297;0.0003771257400512695;0.03814983367919922;0.00041786608217522157;76.04332280158997;100;100;1.0;50;50;0;1.0;50;50;0;1.0;181980;123891;0.680794592812397;154296;117058;20851;0.7586586820137917;27684;6833;37238;0.24682126860280307;80235;12320;67915;
50/50;30;True;0.03242635726928711;0.0004160475730895996;0.041651248931884766;0.0006792754612855694;123.61461162567139;100;99;0.99;50;49;0;0.98;50;50;1;1.0;181980;88496;0.4862951972744258;154296;73779;12967;0.4781653445325867;27684;14717;80517;0.5316067042334923;5940;905;5035;
50/50;50;False;0.031622886657714844;0.0004241061210632324;0.042487144470214844;0.000399352141901325;72.67415523529053;100;100;1.0;50;50;0;1.0;50;50;0;1.0;181980;127678;0.7016045719309815;154296;121552;21558;0.7877845180691657;27684;6126;32744;0.22128305158214132;116175;17598;98577;
50/50;50;True;0.03289651870727539;0.0003802156448364258;0.03807973861694336;0.000451854918471849;82.22862267494202;100;100;1.0;50;50;0;1.0;50;50;0;1.0;181980;121004;0.664930212111221;154296;113559;20239;0.7359814901228807;27684;7445;40737;0.26892790059239996;102091;15484;86607;
50/50;100;False;0.04025459289550781;0.0004958581924438477;0.04963111877441406;0.0003468826388589549;63.1257529258728;100;100;1.0;50;50;0;1.0;50;50;0;1.0;181980;154030;0.8464116935927025;154296;153963;27617;0.9978418105459635;27684;67;333;0.0024201704955931222;181227;27570;153657;
50/50;100;True;0.028727054595947266;0.00037001848220825196;0.03704404830932617;0.00034517273298658265;62.81459188461304;100;100;1.0;50;50;0;1.0;50;50;0;1.0;181980;154030;0.8464116935927025;154296;153963;27617;0.9978418105459635;27684;67;333;0.0024201704955931222;181227;27570;153657;
75/75;1;False;0.12717938423156738;0.0009157641728719076;0.13740849494934082;0.0009393822555131021;170.90190196037292;150;100;0.6666666666666666;75;75;50;1.0;75;25;0;0.3333333333333333;181930;141706;0.7789039740559556;154271;138314;24267;0.8965651353786519;27659;3392;15957;0.1226363932173976;132778;19955;112823;
75/75;1;True;0.09817957878112793;0.002762311299641927;0.4144108295440674;0.002655523986923343;483.11962890625;150;116;0.7733333333333333;75;63;22;0.84;75;53;12;0.7066666666666667;181930;104348;0.5735612598252074;154271;92036;15347;0.5965865263076016;27659;12312;62235;0.44513539896597853;0;0;0;
75/75;2;False;0.06576347351074219;0.000617211659749349;0.09263253211975098;0.0006094148787672141;110.87090730667114;150;105;0.7;75;75;45;1.0;75;30;0;0.4;181930;141809;0.7794701258725883;154271;138507;24357;0.8978161806172256;27659;3302;15764;0.11938247948226617;127034;19516;107518;
75/75;2;True;0.07291960716247559;0.0015019003550211588;0.2253403663635254;0.0015783161352460895;287.1431577205658;150;116;0.7733333333333333;75;61;20;0.8133333333333334;75;55;14;0.7333333333333333;181930;104495;0.5743692629033145;154271;92014;15178;0.5964439201146036;27659;12481;62257;0.4512455258686142;0;0;0;
75/75;3;False;0.05768227577209473;0.0005500062306722005;0.0825498104095459;0.0005282048886050191;96.09637951850891;150;109;0.7266666666666667;75;75;41;1.0;75;34;0;0.4533333333333333;181930;140906;0.7745066783927884;154271;137505;24258;0.8913211167361331;27659;3401;16766;0.12296178459091073;105529;16475;89054;
75/75;3;True;0.06029009819030762;0.0011054706573486329;0.16587281227111816;0.0011513712197396399;209.4690146446228;150;122;0.8133333333333334;75;64;17;0.8533333333333334;75;58;11;0.7733333333333333;181930;105776;0.5814104325839609;154271;93768;15651;0.607813522956356;27659;12008;60503;0.4341444014606457;0;0;0;
75/75;4;False;0.05494999885559082;0.0004958502451578776;0.07474350929260254;0.000492658593095968;89.62942385673523;150;110;0.7333333333333333;75;75;40;1.0;75;35;0;0.4666666666666667;181930;138320;0.7602924201616006;154271;134254;23593;0.8702478106708325;27659;4066;20017;0.14700459163382623;113192;17406;95786;
75/75;4;True;0.05646467208862305;0.0009447447458902995;0.14176273345947266;0.0010336453883321474;188.05120158195496;150;116;0.7733333333333333;75;59;18;0.7866666666666666;75;57;16;0.76;181930;104535;0.5745891276864729;154271;92090;15214;0.5969365596904149;27659;12445;62181;0.44994396037456164;0;0;0;
75/75;5;False;0.055321693420410156;0.00048357804616292317;0.07258725166320801;0.0004816214313464096;87.62144613265991;150;118;0.7866666666666666;75;75;32;1.0;75;43;0;0.5733333333333334;181930;137150;0.7538613752542187;154271;132795;23304;0.8607904272351901;27659;4355;21476;0.1574532701833038;96992;14969;82023;
75/75;5;True;0.05872154235839844;0.000845189094543457;0.12683939933776855;0.0009351394794120027;170.13001108169556;150;127;0.8466666666666667;75;65;13;0.8666666666666667;75;62;10;0.8266666666666667;181930;104332;0.5734733139119441;154271;92104;15431;0.5970273090859591;27659;12228;62167;0.4420984128131892;0;0;0;
75/75;6;False;0.05208730697631836;0.00045127073923746744;0.06774115562438965;0.00047720674959185987;86.81828880310059;150;116;0.7733333333333333;75;75;34;1.0;75;41;0;0.5466666666666666;181930;136317;0.7492826911449458;154271;131905;23247;0.8550213585184513;27659;4412;22366;0.15951408221555372;98799;15382;83417;
75/75;6;True;0.05283236503601074;0.0007467873891194662;0.11206436157226562;0.0008467194299231864;154.043719291687;150;128;0.8533333333333334;75;63;10;0.84;75;65;12;0.8666666666666667;181930;96480;0.5303138569779585;154271;82681;13860;0.5359464837850276;27659;13799;71590;0.49889728478976103;0;0;0;
75/75;7;False;0.051171302795410156;0.0004462734858194987;0.06732988357543945;0.0004760616275022233;86.60993885993958;150;119;0.7933333333333333;75;75;31;1.0;75;44;0;0.5866666666666667;181930;135130;0.7427582037047216;154271;130359;22888;0.8450000324104984;27659;4771;23912;0.1724935825590224;92990;14401;78589;
75/75;7;True;0.05321860313415527;0.0006962394714355468;0.10448384284973145;0.0007587206053745621;138.03410053253174;150;133;0.8866666666666667;75;68;10;0.9066666666666666;75;65;7;0.8666666666666667;181930;101866;0.5599186500302314;154271;89184;14977;0.5780995780153108;27659;12682;65087;0.4585125998770744;0;0;0;
75/75;8;False;0.05265522003173828;0.0004953082402547201;0.07434582710266113;0.00044270471383011284;80.54132127761841;150;120;0.8;75;75;30;1.0;75;45;0;0.6;181930;137062;0.7533776727312703;154271;132651;23248;0.859857004881021;27659;4411;21620;0.1594779276184967;97900;15359;82541;
75/75;8;True;0.05153656005859375;0.0006515359878540039;0.09778428077697754;0.0007309232648993012;132.97692775726318;150;130;0.8666666666666667;75;67;12;0.8933333333333333;75;63;8;0.84;181930;104679;0.575380640905843;154271;92160;15140;0.597390306668136;27659;12519;62111;0.4526194005567808;0;0;0;
75/75;9;False;0.04935455322265625;0.00044629414876302086;0.06699204444885254;0.0004361395719766499;79.34692025184631;150;127;0.8466666666666667;75;75;23;1.0;75;52;0;0.6933333333333334;181930;131067;0.7204254383554114;154271;125623;22215;0.8143008083178304;27659;5444;28648;0.19682562637839401;84857;13318;71539;
75/75;9;True;0.050473690032958984;0.0005886014302571615;0.0883326530456543;0.0006971869940205508;126.8393063545227;150;131;0.8733333333333333;75;65;9;0.8666666666666667;75;66;10;0.88;181930;100779;0.553943824547903;154271;87891;14771;0.5697182231268353;27659;12888;66380;0.4659604468708196;0;0;0;
75/75;10;False;0.04965710639953613;0.00042196273803710936;0.06334972381591797;0.0004275961757813607;77.79298424720764;150;126;0.84;75;75;24;1.0;75;51;0;0.68;181930;134831;0.7411147144506128;154271;130049;22877;0.8429905815091624;27659;4782;24222;0.17289128312664956;87024;13656;73368;
75/75;10;True;0.05007648468017578;0.0005354436238606771;0.08037114143371582;0.0006761234903364402;123.00720548629761;150;136;0.9066666666666666;75;68;7;0.9066666666666666;75;68;7;0.9066666666666666;181930;103891;0.5710493046776233;154271;91842;15610;0.5953289989693461;27659;12049;62429;0.43562673993998335;0;0;0;
75/75;20;False;0.0486297607421875;0.0004040924708048503;0.060665130615234375;0.00040003821054744934;72.77901101112366;150;144;0.96;75;75;6;1.0;75;69;0;0.92;181930;123319;0.6778376298576375;154271;115886;20226;0.7511846037168359;27659;7433;38385;0.26873711992479843;69500;10746;58754;
75/75;20;True;0.048630475997924805;0.0004472843805948893;0.06714653968811035;0.0005690910762069133;103.53480839729309;150;145;0.9666666666666667;75;73;3;0.9733333333333334;75;72;2;0.96;181930;99613;0.5475347661188369;154271;86524;14570;0.5608571928619118;27659;13089;67747;0.4732275208792798;10;1;9;
75/75;25;False;0.04558968544006348;0.00037801742553710937;0.05675935745239258;0.00038232771106519307;69.55692863464355;150;148;0.9866666666666667;75;75;2;1.0;75;73;0;0.9733333333333334;181930;123600;0.679382179959325;154271;116095;20154;0.7525393625503173;27659;7505;38176;0.2713402509129036;71979;11114;60865;
75/75;25;True;0.0469973087310791;0.00039006710052490233;0.05856752395629883;0.0006077368302807357;110.56561183929443;150;149;0.9933333333333333;75;74;0;0.9866666666666667;75;75;1;1.0;181930;94006;0.5167152201396141;154271;79848;13501;0.5175826953866897;27659;14158;74423;0.5118767851332297;451;70;381;
75/75;30;False;0.046251535415649414;0.00038334528605143227;0.057543277740478516;0.00037939629743197895;69.02405309677124;150;150;1.0;75;75;0;1.0;75;75;0;1.0;181930;123463;0.6786291430770076;154271;116031;20227;0.7521245081706867;27659;7432;38240;0.2687009653277414;80268;12128;68140;
75/75;30;True;0.046678781509399414;0.0004055023193359375;0.06087231636047363;0.0006356522412243234;115.64427375793457;150;149;0.9933333333333333;75;74;0;0.9866666666666667;75;75;1;1.0;181930;92634;0.5091738580772824;154271;78481;13506;0.5087216651217662;27659;14153;75790;0.5116960121479446;1107;153;954;
75/75;50;False;0.045427560806274414;0.0003623819351196289;0.0544123649597168;0.00037480042777918263;68.18749451637268;150;150;1.0;75;75;0;1.0;75;75;0;1.0;181930;128322;0.7053372176111691;154271;122131;21468;0.791665316229233;27659;6191;32140;0.22383311037998482;106534;16111;90423;
75/75;50;True;0.04557681083679199;0.00037200133005777994;0.05585122108459473;0.0004630434108803954;84.24154925346375;150;150;1.0;75;75;0;1.0;75;75;0;1.0;181930;117387;0.6452316825152531;154271;108950;19222;0.7062247603243643;27659;8437;45321;0.3050363353700423;77477;11655;65822;
75/75;100;False;0.04825711250305176;0.00043931643168131513;0.06598949432373047;0.00034133294098767625;62.09875559806824;150;150;1.0;75;75;0;1.0;75;75;0;1.0;181930;153867;0.8457483647556753;154271;153783;27575;0.9968367353553163;27659;84;488;0.003036986152789327;180800;27504;153296;
75/75;100;True;0.044632911682128906;0.0003536399205525716;0.053107261657714844;0.00034328524357266223;62.453943967819214;150;150;1.0;75;75;0;1.0;75;75;0;1.0;181930;153867;0.8457483647556753;154271;153783;27575;0.9968367353553163;27659;84;488;0.003036986152789327;180800;27504;153296;
86/14;1;False;0.12527179718017578;0.0008610749244689942;0.08654046058654785;0.0009287805436194395;169.0195415019989;100;88;0.88;86;86;12;1.0;14;2;0;0.14285714285714285;181980;153616;0.8441367183206946;154260;153398;27502;0.9944120316349021;27720;218;862;0.007864357864357864;43701;6470;37231;
86/14;1;True;0.0650637149810791;0.0012774062156677246;0.12781572341918945;0.0012935832720927477;235.40647149085999;100;88;0.88;86;86;12;1.0;14;2;0;0.14285714285714285;181980;153616;0.8441367183206946;154260;153398;27502;0.9944120316349021;27720;218;862;0.007864357864357864;0;0;0;
86/14;2;False;0.04630589485168457;0.0006188082695007324;0.06193375587463379;0.0006355047920324316;115.64922785758972;100;90;0.9;86;86;10;1.0;14;4;0;0.2857142857142857;181980;153241;0.8420760523134411;154260;152964;27443;0.9915985997666278;27720;277;1296;0.009992784992784992;35671;5660;30011;
86/14;2;True;0.04880475997924805;0.0009105277061462403;0.09111452102661133;0.0008637442433161977;157.1842725276947;100;90;0.9;86;86;10;1.0;14;4;0;0.2857142857142857;181980;153241;0.8420760523134411;154260;152964;27443;0.9915985997666278;27720;277;1296;0.009992784992784992;0;0;0;
86/14;3;False;0.042069435119628906;0.0005652999877929687;0.056619882583618164;0.0005668039347578083;103.1470308303833;100;91;0.91;86;86;9;1.0;14;5;0;0.35714285714285715;181980;153243;0.8420870425321464;154260;152983;27460;0.9917217684428886;27720;260;1277;0.00937950937950938;38248;5984;32264;
86/14;3;True;0.04457283020019531;0.0007089567184448242;0.0709385871887207;0.0007176873277525205;130.60482501983643;100;91;0.91;86;86;9;1.0;14;5;0;0.35714285714285715;181980;153243;0.8420870425321464;154260;152983;27460;0.9917217684428886;27720;260;1277;0.00937950937950938;0;0;0;
86/14;4;False;0.03919863700866699;0.000499122142791748;0.049967288970947266;0.0005195829236568992;94.55413746833801;100;90;0.9;86;86;10;1.0;14;4;0;0.2857142857142857;181980;152769;0.8394823606989779;154260;152380;27331;0.9878127836120835;27720;389;1880;0.014033189033189033;36027;5761;30266;
86/14;4;True;0.039760589599609375;0.0006053543090820312;0.060587167739868164;0.0006628665207165757;120.62853026390076;100;90;0.9;86;86;10;1.0;14;4;0;0.2857142857142857;181980;152769;0.8394823606989779;154260;152380;27331;0.9878127836120835;27720;389;1880;0.014033189033189033;0;0;0;
