data_distribution;tuple_size;bleaching_active;total_training_time;avg_in_sample_evaluation_time;total_in_sample_evaluation_time;avg_out_sample_evaluation_time;total_out_sample_evaluation_time;total_training_data;total_correct_training;percent_correct_training;total_approved_training;correctly_approved_training;wrongly_approved_training;percent_approved_correctly_training;total_reproved_training;correctly_reproved_training;wrongly_reproved_training;percent_reproved_correctly_training;total_test_data;total_correct_test;percent_correct_test;total_approved_test;correctly_approved_test;wrongly_approved_test;percent_approved_correctly_test;total_reproved_test;correctly_reproved_test;wrongly_reproved_test;percent_reproved_correctly_test;total_ties;ties_for_zeros;ties_for_ones
86/14;5;False;0.034973859786987305;0.00043677568435668946;0.04372429847717285;0.00044507563068311496;80.99492144584656;100;89;0.89;86;86;11;1.0;14;3;0;0.21428571428571427;181980;153990;0.8461918892185954;154260;153954;27684;0.9980163360560094;27720;36;306;0.0012987012987012987;16025;2614;13411;
86/14;5;True;0.03569650650024414;0.0005185723304748536;0.05190634727478027;0.0004923691643713752;89.601402759552;100;89;0.89;86;86;11;1.0;14;3;0;0.21428571428571427;181980;153990;0.8461918892185954;154260;153954;27684;0.9980163360560094;27720;36;306;0.0012987012987012987;0;0;0;
86/14;6;False;0.03777813911437988;0.0004408717155456543;0.044145822525024414;0.0004217401692232911;76.74832820892334;100;95;0.95;86;86;5;1.0;14;9;0;0.6428571428571429;181980;152824;0.839784591713375;154260;152471;27367;0.9884026967457539;27720;353;1789;0.012734487734487734;7960;1226;6734;
86/14;6;True;0.034699201583862305;0.0004884195327758789;0.04889869689941406;0.0004455581957566265;81.08274793624878;100;95;0.95;86;86;5;1.0;14;9;0;0.6428571428571429;181980;152824;0.839784591713375;154260;152470;27366;0.9883962141838455;27720;354;1790;0.01277056277056277;0;0;0;
86/14;7;False;0.03262448310852051;0.0004230380058288574;0.04234886169433594;0.0004178036816998725;76.03198146820068;100;94;0.94;86;86;6;1.0;14;8;0;0.5714285714285714;181980;153134;0.8414880756127047;154260;152882;27468;0.9910670296901335;27720;252;1378;0.00909090909090909;8521;1300;7221;
86/14;7;True;0.035405635833740234;0.0004359650611877441;0.04364752769470215;0.00043698631416167356;79.52282285690308;100;94;0.94;86;86;6;1.0;14;8;0;0.5714285714285714;181980;153115;0.8413836685350038;154260;152858;27463;0.9909114482043303;27720;257;1402;0.00927128427128427;0;0;0;
86/14;8;False;0.0351870059967041;0.00040207386016845705;0.040265798568725586;0.00041345559655866696;75.24070477485657;100;97;0.97;86;86;3;1.0;14;11;0;0.7857142857142857;181980;153010;0.8408066820529728;154260;152760;27470;0.9902761571373007;27720;250;1500;0.009018759018759018;5000;705;4295;
86/14;8;True;0.03192138671875;0.00041182756423950194;0.04123330116271973;0.0004159078491639404;75.68696784973145;100;97;0.97;86;86;3;1.0;14;11;0;0.7857142857142857;181980;153010;0.8408066820529728;154260;152760;27470;0.9902761571373007;27720;250;1500;0.009018759018759018;0;0;0;
86/14;9;False;0.030519723892211914;0.00038384199142456056;0.0384373664855957;0.0003981013156015908;72.44654083251953;100;98;0.98;86;86;2;1.0;14;12;0;0.8571428571428571;181980;152701;0.839108693262996;154260;152377;27396;0.9877933359263581;27720;324;1883;0.011688311688311689;6948;1095;5853;
86/14;9;True;0.031000137329101562;0.0003966450691223145;0.03971290588378906;0.00040991374563025776;74.59616780281067;100;98;0.98;86;86;2;1.0;14;12;0;0.8571428571428571;181980;152699;0.8390977030442905;154260;152373;27394;0.9877674056787242;27720;326;1887;0.011760461760461761;2;0;2;
86/14;10;False;0.03238558769226074;0.00037868738174438475;0.03792762756347656;0.0003862149703108304;70.28344440460205;100;97;0.97;86;86;3;1.0;14;11;0;0.7857142857142857;181980;152459;0.8377788767996484;154260;152079;27340;0.9858615324776352;27720;380;2181;0.013708513708513708;8850;1296;7554;
86/14;10;True;0.031030893325805664;0.0004267287254333496;0.04317021369934082;0.0004108255152414626;74.76207542419434;100;97;0.97;86;86;3;1.0;14;11;0;0.7857142857142857;181980;152459;0.8377788767996484;154260;152079;27340;0.9858615324776352;27720;380;2181;0.013708513708513708;6;2;4;
86/14;20;False;0.029544353485107422;0.00035849332809448245;0.03589200973510742;0.0003640324103333083;66.24667978286743;100;100;1.0;86;86;0;1.0;14;14;0;1.0;181980;151858;0.83447631607869;154260;151289;27151;0.9807403085699469;27720;569;2971;0.020526695526695525;14262;2185;12077;
86/14;20;True;0.028971195220947266;0.0003568744659423828;0.0357356071472168;0.0003874947597907394;70.516357421875;100;100;1.0;86;86;0;1.0;14;14;0;1.0;181980;151825;0.8342949774700517;154260;151247;27142;0.9804680409697912;27720;578;3013;0.02085137085137085;6509;1030;5479;
86/14;25;False;0.028844594955444336;0.0003436732292175293;0.03442192077636719;0.000352313277721143;64.11403489112854;100;100;1.0;86;86;0;1.0;14;14;0;1.0;181980;147900;0.8127266732607978;154260;146572;26392;0.9501620640477116;27720;1328;7688;0.047907647907647906;40149;6387;33762;
86/14;25;True;0.029140949249267578;0.00035282611846923826;0.03532767295837402;0.0003685028726733089;67.06020617485046;100;100;1.0;86;86;0;1.0;14;14;0;1.0;181980;147749;0.8118969117485438;154260;146365;26336;0.9488201737326591;27720;1384;7895;0.049927849927849925;33727;5356;28371;
86/14;30;False;0.02925586700439453;0.00035414934158325197;0.03545832633972168;0.00035085432319041594;63.848533153533936;100;100;1.0;86;86;0;1.0;14;14;0;1.0;181980;147991;0.8132267282118915;154260;146769;26498;0.9514391287436795;27720;1222;7491;0.044083694083694086;68095;10461;57634;
86/14;30;True;0.028261423110961914;0.0003334140777587891;0.03338479995727539;0.00036560784513995677;66.53335905075073;100;100;1.0;86;86;0;1.0;14;14;0;1.0;181980;147991;0.8132267282118915;154260;146769;26498;0.9514391287436795;27720;1222;7491;0.044083694083694086;64250;9902;54348;
86/14;50;False;0.027788877487182617;0.0003358936309814453;0.03363156318664551;0.0003435282762764129;62.51532745361328;100;100;1.0;86;86;0;1.0;14;14;0;1.0;181980;152121;0.8359215298384438;154260;151696;27295;0.9833787112666926;27720;425;2564;0.015331890331890332;157580;24015;133565;
86/14;50;True;0.027545690536499023;0.0003308415412902832;0.03313779830932617;0.0003515347555084849;63.972347021102905;100;100;1.0;86;86;0;1.0;14;14;0;1.0;181980;152121;0.8359215298384438;154260;151696;27295;0.9833787112666926;27720;425;2564;0.015331890331890332;157580;24015;133565;
86/14;100;False;0.02644634246826172;0.00030470848083496093;0.030526399612426758;0.000309844790795227;56.38561177253723;100;100;1.0;86;86;0;1.0;14;14;0;1.0;181980;154152;0.8470820969337289;154260;154137;27705;0.9992026448852587;27720;15;123;0.0005411255411255411;181207;27608;153599;
86/14;100;True;0.027093887329101562;0.0003301382064819336;0.03305530548095703;0.00030935263945540436;56.29605197906494;100;100;1.0;86;86;0;1.0;14;14;0;1.0;181980;154152;0.8470820969337289;154260;154137;27705;0.9992026448852587;27720;15;123;0.0005411255411255411;181207;27608;153599;
100/100;1;False;0.1958904266357422;0.0008525168895721436;0.17055106163024902;0.0008358122661713063;152.01760959625244;200;101;0.505;100;100;99;1.0;100;1;0;0.01;181880;152435;0.838107543435232;154246;152074;27273;0.9859185975649287;27634;361;2172;0.013063617283057103;170051;26021;144030;
100/100;1;True;0.11945247650146484;0.008013209104537964;1.6032519340515137;0.007642716351566352;1390.0573749542236;200;115;0.575;100;75;60;0.75;100;40;25;0.4;181880;109980;0.6046844073015175;154246;99560;17214;0.6454624431103562;27634;10420;54686;0.37707172323948757;0;0;0;
100/100;2;False;0.08802032470703125;0.0006188058853149414;0.1238253116607666;0.0005940604372446107;108.04778170585632;200;109;0.545;100;100;91;1.0;100;9;0;0.09;181880;148019;0.8138277985484935;154246;146281;25896;0.9483617079211131;27634;1738;7965;0.06289353694723891;154689;23725;130964;
100/100;2;True;0.09370684623718262;0.0031971800327301025;0.6395077705383301;0.002926091301538196;532.1975858211517;200;122;0.61;100;75;53;0.75;100;47;25;0.47;181880;102767;0.5650263910270508;154246;90530;15397;0.5869195959700738;27634;12237;63716;0.4428240573206919;0;0;0;
100/100;3;False;0.0753624439239502;0.0005044019222259521;0.10093402862548828;0.0005145427523693306;93.58510041236877;200;113;0.565;100;100;87;1.0;100;13;0;0.13;181880;146433;0.8051077633604574;154246;144288;25489;0.9354407893883796;27634;2145;9958;0.07762177028298473;147667;22584;125083;
100/100;3;True;0.07716536521911621;0.0019044077396392822;0.38092470169067383;0.0017864495116012133;324.91955065727234;200;135;0.675;100;79;44;0.79;100;56;21;0.56;181880;105619;0.5807070595997361;154246;94069;16084;0.6098634648548422;27634;11550;60177;0.41796337844684084;0;0;0;
100/100;4;False;0.076812744140625;0.000490175485610962;0.09807801246643066;0.00047217448229104945;85.87915754318237;200;116;0.58;100;100;84;1.0;100;16;0;0.16;181880;147418;0.8105234220365076;154246;145716;25932;0.9446987280059126;27634;1702;8530;0.06159079394948252;141521;21688;119833;
100/100;4;True;0.07381296157836914;0.0012737131118774414;0.25478577613830566;0.001236676151264309;224.92731738090515;200;146;0.73;100;80;34;0.8;100;66;20;0.66;181880;107698;0.592137673191115;154246;96541;16477;0.6258898123776305;27634;11157;57705;0.40374176738800027;0;0;0;
100/100;5;False;0.0661473274230957;0.000489274263381958;0.09791254997253418;0.00045147883989062705;82.11502623558044;200;132;0.66;100;100;68;1.0;100;32;0;0.32;181880;135080;0.7426874862546734;154246;130457;23011;0.8457723376943325;27634;4623;23789;0.16729391329521603;120568;18586;101982;
100/100;5;True;0.06785821914672852;0.0009330642223358154;0.1866598129272461;0.0009754856510531491;177.42139768600464;200;158;0.79;100;84;26;0.84;100;74;16;0.74;181880;99529;0.5472234440290301;154246;86558;14663;0.5611685230087003;27634;12971;67688;0.4693855395527249;0;0;0;
100/100;6;False;0.06702327728271484;0.00043317437171936035;0.08669257164001465;0.00042867751233730315;77.9679205417633;200;136;0.68;100;100;64;1.0;100;36;0;0.36;181880;134806;0.7411809984605234;154246;130154;22982;0.8438079431557383;27634;4652;24092;0.1683433451545198;109962;16676;93286;
100/100;6;True;0.06728315353393555;0.0008077847957611084;0.1616039276123047;0.0008101669227209148;147.3532075881958;200;167;0.835;100;85;18;0.85;100;82;15;0.82;181880;98103;0.5393831097426874;154246;84716;14247;0.5492265601701178;27634;13387;69530;0.4844394586379098;0;0;0;
100/100;7;False;0.06860733032226562;0.00042217373847961424;0.08447670936584473;0.0004146930606175916;75.42442202568054;200;147;0.735;100;100;53;1.0;100;47;0;0.47;181880;123701;0.6801242577523642;154246;116776;20709;0.7570763585441438;27634;6925;37470;0.25059709054063833;98310;14930;83380;
100/100;7;True;0.06367135047912598;0.000674973726272583;0.13511419296264648;0.0007083874929074484;128.84158205986023;200;174;0.87;100;89;15;0.89;100;85;11;0.85;181880;93265;0.5127831537277325;154246;79229;13598;0.5136535145157735;27634;14036;75017;0.507925019903018;0;0;0;
100/100;8;False;0.06315183639526367;0.00041593074798583984;0.08323478698730469;0.00041377884963593274;75.2581422328949;200;159;0.795;100;100;41;1.0;100;59;0;0.59;181880;119111;0.654887838135034;154246;110980;19503;0.7195000194494509;27634;8131;43266;0.2942389809654773;80034;12262;67772;
100/100;8;True;0.06930756568908691;0.0006442689895629883;0.1289079189300537;0.0006294586513234884;114.48600459098816;200;180;0.9;100;87;7;0.87;100;93;13;0.93;181880;89905;0.49430943479217065;154246;75081;12810;0.48676140710293947;27634;14824;79165;0.5364406166316856;0;0;0;
100/100;9;False;0.06090879440307617;0.0003842782974243164;0.07690811157226562;0.000403015142171913;73.30045104026794;200;165;0.825;100;100;35;1.0;100;65;0;0.65;181880;111930;0.6154057620409061;154246;102360;18064;0.6636152639290483;27634;9570;51886;0.34631251357023957;71165;10926;60239;
100/100;9;True;0.06769037246704102;0.0005977165699005127;0.1195986270904541;0.0005743245476021566;104.45821118354797;200;178;0.89;100;87;9;0.87;100;91;13;0.91;181880;87957;0.48359907631405324;154246;72758;12435;0.4717010489737173;27634;15199;81488;0.550010856191648;1;0;1;
100/100;10;False;0.05986809730529785;0.0003785848617553711;0.07576513290405273;0.00039527303495589573;71.89232850074768;200;166;0.83;100;100;34;1.0;100;66;0;0.66;181880;113711;0.625197932702881;154246;104022;17945;0.6743902597150007;27634;9689;50224;0.35061880292393427;71964;10684;61280;
100/100;10;True;0.06571507453918457;0.0005333566665649414;0.10673189163208008;0.0005712990160955291;103.90791249275208;200;181;0.905;100;90;9;0.9;100;91;10;0.91;181880;91502;0.5030899494171982;154246;77014;13146;0.49929333661812947;27634;14488;77232;0.5242816819859594;9;0;9;
100/100;20;False;0.05977630615234375;0.0003692495822906494;0.07431340217590332;0.0003733809934963833;67.91058492660522;200;194;0.97;100;100;6;1.0;100;94;0;0.94;181880;112215;0.6169727292720475;154246;102719;18138;0.6659427148840165;27634;9496;51527;0.3436346529637403;45020;6896;38124;
100/100;20;True;0.06450057029724121;0.00042220234870910645;0.0844876766204834;0.00046295038888762225;84.20147061347961;200;198;0.99;100;98;0;0.98;100;100;2;1.0;181880;95082;0.5227732570925885;154246;81766;14318;0.5301012668075671;27634;13316;72480;0.4818701599478903;3352;554;2798;
100/100;25;False;0.05650067329406738;0.00034171342849731445;0.06839418411254883;0.0003582490297996633;65.15838837623596;200;200;1.0;100;100;0;1.0;100;100;0;1.0;181880;105218;0.5785023092148669;154246;93929;16345;0.6089558238139077;27634;11289;60317;0.40851849171310706;51687;7760;43927;
100/100;25;True;0.0596466064453125;0.0003665804862976074;0.07337045669555664;0.00042904194355115855;78.03419733047485;200;200;1.0;100;100;0;1.0;100;100;0;1.0;181880;93441;0.5137508247195953;154246;79767;13960;0.5171414493730794;27634;13674;74479;0.49482521531446766;22308;3457;18851;
100/100;30;False;0.06005072593688965;0.0003529858589172363;0.070648193359375;0.00035496915936181645;64.56183362007141;200;200;1.0;100;100;0;1.0;100;100;0;1.0;181880;111812;0.6147569826259072;154246;102343;18165;0.6635050503740778;27634;9469;51903;0.34265759571542304;66679;10245;56434;
100/100;30;True;0.057610273361206055;0.00034720420837402343;0.06948518753051758;0.0004107441683509781;74.70623540878296;200;200;1.0;100;100;0;1.0;100;100;0;1.0;181880;101251;0.5566912249835057;154246;89414;15797;0.5796844002437664;27634;11837;64832;0.4283491351233987;42102;6450;35652;
100/100;50;False;0.062250614166259766;0.00034911394119262694;0.06988239288330078;0.00035958176711010936;65.40128421783447;200;200;1.0;100;100;0;1.0;100;100;0;1.0;181880;138472;0.761337145370574;154246;134965;24127;0.874998379212427;27634;3507;19281;0.12690888036476805;142199;21638;120561;
100/100;50;True;0.06615447998046875;0.00034036993980407715;0.06811881065368652;0.0003674571137127311;66.83315539360046;200;200;1.0;100;100;0;1.0;100;100;0;1.0;181880;137847;0.7579008137233341;154246;134160;23947;0.8697794432270529;27634;3687;20086;0.13342259535354997;140881;21419;119462;
100/100;100;False;0.05417609214782715;0.0003038191795349121;0.060811758041381836;0.0003199216020167569;58.18739318847656;200;200;1.0;100;100;0;1.0;100;100;0;1.0;181880;153660;0.8448427534638223;154246;153534;27508;0.9953839969918182;27634;126;712;0.004559600492147355;180348;27402;152946;
100/100;100;True;0.054036855697631836;0.00031780838966369627;0.06361150741577148;0.00032194821106252343;58.556004762649536;200;200;1.0;100;100;0;1.0;100;100;0;1.0;181880;153660;0.8448427534638223;154246;153534;27508;0.9953839969918182;27634;126;712;0.004559600492147355;180348;27402;152946;
