data_distribution;tuple_size;bleaching_active;total_training_time;avg_in_sample_evaluation_time;total_in_sample_evaluation_time;avg_out_sample_evaluation_time;total_out_sample_evaluation_time;total_training_data;total_correct_training;percent_correct_training;total_approved_training;correctly_approved_training;wrongly_approved_training;percent_approved_correctly_training;total_reproved_training;correctly_reproved_training;wrongly_reproved_training;percent_reproved_correctly_training;total_test_data;total_correct_test;percent_correct_test;total_approved_test;correctly_approved_test;wrongly_approved_test;percent_approved_correctly_test;total_reproved_test;correctly_reproved_test;wrongly_reproved_test;percent_reproved_correctly_test;total_ties;ties_for_zeros;ties_for_ones
30/30;3;False;0.024379491806030273;0.0005446672439575195;0.0327303409576416;0.0005514918729612138;100.38259625434875;60;54;0.9;30;24;0;0.8;30;30;6;1.0;182020;71572;0.39320953741347103;154316;52943;9075;0.34308172840146195;27704;18629;101373;0.6724299740109732;69013;10566;58447;
30/30;3;True;0.02464914321899414;0.00073853333791097;0.04436349868774414;0.0009093600411347512;165.5218369960785;60;58;0.9666666666666667;30;28;0;0.9333333333333333;30;30;2;1.0;182020;96257;0.5288265025821338;154316;82986;14433;0.5377666606184712;27704;13271;71330;0.4790282991625758;0;0;0;
30/30;4;False;0.02275991439819336;0.0004954179128011068;0.02977895736694336;0.0005220644762982065;95.02622509002686;60;55;0.9166666666666666;30;25;0;0.8333333333333334;30;30;5;1.0;182020;64984;0.35701571255905945;154316;45064;7784;0.2920241582207937;27704;19920;109252;0.7190297429974011;72966;10997;61969;
30/30;4;True;0.023520469665527344;0.0006815115610758464;0.040955543518066406;0.0008018584215251996;145.95435976982117;60;57;0.95;30;29;2;0.9666666666666667;30;28;1;0.9333333333333333;182020;95936;0.5270629601142731;154316;82592;14360;0.5352134580989658;27704;13344;71724;0.481663297718741;0;0;0;
30/30;5;False;0.02149820327758789;0.00048017104466756185;0.028863191604614258;0.0004840937489638576;88.11480164527893;60;55;0.9166666666666666;30;25;0;0.8333333333333334;30;30;5;1.0;182020;68363;0.3755796066366333;154316;48742;8083;0.3158583685424713;27704;19621;105574;0.7082370776783136;68745;10783;57962;
30/30;5;True;0.023035287857055664;0.0005597710609436035;0.0336453914642334;0.0007104962661415387;129.32456755638123;60;59;0.9833333333333333;30;30;1;1.0;30;29;0;0.9666666666666667;182020;96536;0.530359301175695;154316;83152;14320;0.5388423753855724;27704;13384;71164;0.483107132544037;0;0;0;
30/30;6;False;0.02027297019958496;0.0004422307014465332;0.026872634887695312;0.00045722183873661006;83.22356796264648;60;58;0.9666666666666667;30;28;0;0.9333333333333333;30;30;2;1.0;182020;78403;0.43073838039775847;154316;61476;10777;0.3983773555561316;27704;16927;92840;0.610994802194629;60202;9107;51095;
30/30;6;True;0.020856380462646484;0.0005122184753417969;0.030792951583862305;0.0006420395568417607;116.86409449577332;60;59;0.9833333333333333;30;30;1;1.0;30;29;0;0.9666666666666667;182020;100304;0.551060323041424;154316;88004;15404;0.5702843515902434;27704;12300;66312;0.4439792087785157;0;0;0;
30/30;7;False;0.020557641983032227;0.00044249296188354493;0.026601314544677734;0.00044363540367115564;80.75056290626526;60;58;0.9666666666666667;30;28;0;0.9333333333333333;30;30;2;1.0;182020;80740;0.4435776288319965;154316;63982;10946;0.41461676041369655;27704;16758;90334;0.6048946000577534;55939;8680;47259;
30/30;7;True;0.020459890365600586;0.0005184412002563477;0.031153440475463867;0.0005913269269624892;107.63338208198547;60;58;0.9666666666666667;30;30;2;1.0;30;28;0;0.9333333333333333;182020;101805;0.5593066695967476;154316;89503;15402;0.5799981855413567;27704;12302;64813;0.44405140051978054;0;0;0;
30/30;8;False;0.02005743980407715;0.00042904218037923176;0.025795698165893555;0.00042787084421238105;77.88110780715942;60;59;0.9833333333333333;30;29;0;0.9666666666666667;30;30;1;1.0;182020;81833;0.44958246346555325;154316;64834;10705;0.42013789885689107;27704;16999;89482;0.6135937048801617;55945;8677;47268;
30/30;8;True;0.020390748977661133;0.00046730836232503254;0.028088092803955078;0.0005660154939732595;103.02617883682251;60;59;0.9833333333333333;30;30;1;1.0;30;29;0;0.9666666666666667;182020;103862;0.5706076255356555;154316;91649;15491;0.5939047150003888;27704;12213;62667;0.440838868033497;0;0;0;
30/30;9;False;0.019286155700683594;0.0004100759824117025;0.024653911590576172;0.00042158221428295557;76.7364444732666;60;58;0.9666666666666667;30;28;0;0.9333333333333333;30;30;2;1.0;182020;76287;0.4191132842544775;154316;58520;9937;0.37922185645040046;27704;17767;95796;0.6413153335258447;51890;8029;43861;
30/30;9;True;0.019805192947387695;0.0004542708396911621;0.027303218841552734;0.0005325100092085727;96.92751455307007;60;60;1.0;30;30;0;1.0;30;30;0;1.0;182020;94586;0.519646192726074;154316;80847;13965;0.5239054926255217;27704;13739;73469;0.49592116661853886;0;0;0;
30/30;10;False;0.019210338592529297;0.0003929893175760905;0.023616313934326172;0.00040070413822735317;72.93621397018433;60;60;1.0;30;30;0;1.0;30;30;0;1.0;182020;79295;0.43563894077573895;154316;62035;10444;0.4019997926332979;27704;17260;92281;0.623014727115218;49025;7406;41619;
30/30;10;True;0.019860267639160156;0.00041659275690714517;0.025040149688720703;0.0005112732600254117;93.06200981140137;60;60;1.0;30;30;0;1.0;30;30;0;1.0;182020;98664;0.5420503241402044;154316;85770;14810;0.5558075637004588;27704;12894;68546;0.46542015593416114;0;0;0;
30/30;20;False;0.018973350524902344;0.0003758072853088379;0.02258467674255371;0.0003805612511797772;69.2698028087616;60;60;1.0;30;30;0;1.0;30;30;0;1.0;182020;78050;0.42879903307328865;154316;60629;10283;0.3928886181601389;27704;17421;93687;0.6288261622870344;52507;7898;44609;
30/30;20;True;0.018674135208129883;0.0003876209259033203;0.02332448959350586;0.0005100120123815123;92.83244013786316;60;60;1.0;30;30;0;1.0;30;30;0;1.0;182020;89251;0.49033622678826505;154316;74043;12496;0.4798141475932502;27704;15208;80273;0.548946000577534;79;11;68;
30/30;25;False;0.018229007720947266;0.0003650983174641927;0.021958112716674805;0.00037116881137810593;67.5601863861084;60;60;1.0;30;30;0;1.0;30;30;0;1.0;182020;71051;0.3903472145918031;154316;52045;8698;0.33726250032401045;27704;19006;102271;0.6860381172393878;63873;9859;54014;
30/30;25;True;0.0188295841217041;0.00038572549819946287;0.02318286895751953;0.000537571666293348;97.84883952140808;60;60;1.0;30;30;0;1.0;30;30;0;1.0;182020;84412;0.46375123612789804;154316;68326;11618;0.44276679022266;27704;16086;85990;0.5806381749927808;4270;625;3645;
30/30;30;False;0.017809629440307617;0.00035713513692220054;0.0214841365814209;0.0003761440787311701;68.4658055305481;60;60;1.0;30;30;0;1.0;30;30;0;1.0;182020;73037;0.4012581035051093;154316;54829;9496;0.3553034034059981;27704;18208;99487;0.6572336124747329;71848;11024;60824;
30/30;30;True;0.01842975616455078;0.00036853949228922526;0.022176027297973633;0.000552722498972643;100.60659790039062;60;60;1.0;30;30;0;1.0;30;30;0;1.0;182020;87998;0.48345236787166246;154316;73094;12800;0.4736644288343399;27704;14904;81222;0.5379728559052844;8226;1229;6997;
30/30;50;False;0.01749444007873535;0.0003674149513244629;0.02209186553955078;0.0003598624985894716;65.50222682952881;60;60;1.0;30;30;0;1.0;30;30;0;1.0;182020;52519;0.2885342270080211;154316;30130;5315;0.19524871043832137;27704;22389;124186;0.8081504475887958;116846;17886;98960;
30/30;50;True;0.019094467163085938;0.00037140846252441405;0.022324800491333008;0.0003822920230990805;69.58485269546509;60;60;1.0;30;30;0;1.0;30;30;0;1.0;182020;53071;0.29156686078452915;154316;30775;5408;0.19942844552735944;27704;22296;123541;0.8047935316199827;108766;16743;92023;
30/30;100;False;0.016705989837646484;0.0003138144810994466;0.018880367279052734;0.0003214557804048566;58.51142477989197;60;60;1.0;30;30;0;1.0;30;30;0;1.0;182020;27907;0.15331831666849796;154316;238;35;0.0015422898468078487;27704;27669;154078;0.998736644527866;181606;27642;153964;
30/30;100;True;0.017469406127929688;0.00033902327219645183;0.020385265350341797;0.00031882055171727217;58.031763315200806;60;60;1.0;30;30;0;1.0;30;30;0;1.0;182020;27907;0.15331831666849796;154316;238;35;0.0015422898468078487;27704;27669;154078;0.998736644527866;181606;27642;153964;
50/50;1;False;0.10491800308227539;0.0008700299263000488;0.08704996109008789;0.0008615725498197366;156.7890431880951;100;76;0.76;50;26;0;0.52;50;50;24;1.0;181980;61159;0.33607539290031874;154296;40581;7106;0.26300746616892207;27684;20578;113715;0.7433174396763473;88475;13260;75215;
50/50;1;True;0.0602574348449707;0.0018876242637634278;0.1888275146484375;0.0019828930963905504;360.8470137119293;100;85;0.85;50;44;9;0.88;50;41;6;0.82;181980;98545;0.541515551159468;154296;85431;14570;0.553682532275626;27684;13114;68865;0.4737032220777344;0;0;0;
50/50;2;False;0.04469156265258789;0.0006469535827636719;0.06475353240966797;0.0006179799718088548;112.46005439758301;100;76;0.76;50;26;0;0.52;50;50;24;1.0;181980;63764;0.35039015276404;154296;43355;7275;0.28098589723648054;27684;20409;110941;0.7372128305158214;88471;13464;75007;
50/50;2;True;0.04731345176696777;0.001149280071258545;0.11499261856079102;0.0012379600918152815;225.28406596183777;100;85;0.85;50;43;8;0.86;50;42;7;0.84;181980;101430;0.5573689416419386;154296;88802;15056;0.5755301498418623;27684;12628;65494;0.45614795549776044;0;0;0;
50/50;3;False;0.03938889503479004;0.0005424213409423828;0.054288387298583984;0.0005381110985602163;97.92550110816956;100;82;0.82;50;32;0;0.64;50;50;18;1.0;181980;74042;0.40686888669084514;154296;55494;9136;0.3596593560429305;27684;18548;98802;0.6699898858546453;78598;12209;66389;
50/50;3;True;0.04461336135864258;0.0009447550773620606;0.09454202651977539;0.000976956372785626;177.78660821914673;100;88;0.88;50;45;7;0.9;50;43;5;0.86;181980;101519;0.5578580063743268;154296;88923;15088;0.5763143568206563;27684;12596;65373;0.454992053171507;0;0;0;
50/50;4;False;0.03682684898376465;0.0004985928535461426;0.04993581771850586;0.0004960450160266253;90.27032375335693;100;82;0.82;50;32;0;0.64;50;50;18;1.0;181980;67380;0.37026046818331687;154296;47703;8007;0.3091655000777726;27684;19677;106593;0.7107715648027741;84442;12890;71552;
50/50;4;True;0.03749227523803711;0.0007586431503295898;0.07591557502746582;0.000845744114863321;153.9085783958435;100;85;0.85;50;43;8;0.86;50;42;7;0.84;181980;102961;0.5657819540608858;154296;90796;15519;0.5884533623684347;27684;12165;63500;0.4394234937147811;0;0;0;
50/50;5;False;0.03633236885070801;0.0005295014381408691;0.05300450325012207;0.00047550780627213674;86.53297066688538;100;87;0.87;50;37;0;0.74;50;50;13;1.0;181980;71126;0.3908451478184416;154296;52025;8583;0.33717659563436514;27684;19101;102271;0.6899653229302124;72991;11399;61592;
50/50;5;True;0.03742194175720215;0.0006630706787109375;0.06635904312133789;0.0007530276677623949;137.03604364395142;100;91;0.91;50;47;6;0.94;50;44;3;0.88;181980;100784;0.5538191010001099;154296;88203;15103;0.5716480012443614;27684;12581;66093;0.4544502239560757;0;0;0;
50/50;6;False;0.06634902954101562;0.0004621434211730957;0.04626965522766113;0.0004508987509663229;82.05460000038147;100;88;0.88;50;38;0;0.76;50;50;12;1.0;181980;74013;0.40670952851961756;154296;55777;9448;0.36149349302639083;27684;18236;98519;0.6587198381736743;72740;11152;61588;
50/50;6;True;0.035199642181396484;0.0006054258346557618;0.06089472770690918;0.0006832983208457275;124.34667563438416;100;88;0.88;50;44;6;0.88;50;44;6;0.88;181980;97525;0.5359105396197384;154296;84523;14682;0.5477977394099652;27684;13002;69773;0.4696575639358474;0;0;0;
50/50;7;False;0.03392958641052246;0.00043704032897949217;0.043749332427978516;0.0004288420492193832;78.04075241088867;100;91;0.91;50;41;0;0.82;50;50;9;1.0;181980;77249;0.42449170238487743;154296;59518;9953;0.38573909887488983;27684;17731;94778;0.6404782545874873;68595;10516;58079;
50/50;7;True;0.03640627861022949;0.0005448460578918457;0.05453324317932129;0.0006344601012465849;115.45910143852234;100;89;0.89;50;46;7;0.92;50;43;4;0.86;181980;100795;0.5538795472029894;154296;88119;15008;0.5711035930937938;27684;12676;66177;0.4578818089871406;0;0;0;
50/50;8;False;0.032720327377319336;0.0004274487495422363;0.04279637336730957;0.0004219093955811701;76.77911758422852;100;92;0.92;50;42;0;0.84;50;50;8;1.0;181980;76179;0.418611935377514;154296;57426;8931;0.3721807435059885;27684;18753;96870;0.6773948851322064;72287;11387;60900;
50/50;8;True;0.03288388252258301;0.0005266690254211426;0.0527040958404541;0.0006121251160973493;111.39457821846008;100;92;0.92;50;48;6;0.96;50;44;2;0.88;181980;104727;0.5754863171777118;154296;92550;15507;0.599821123036242;27684;12177;61746;0.43985695708712613;0;0;0;
50/50;9;False;0.03214740753173828;0.000409696102142334;0.04102301597595215;0.00041112383848652105;74.81637048721313;100;91;0.91;50;41;0;0.82;50;50;9;1.0;181980;78300;0.43026706231454004;154296;60843;10227;0.39432648934515474;27684;17457;93453;0.6305808409189424;63909;10018;53891;
50/50;9;True;0.03229188919067383;0.0004898309707641602;0.04902791976928711;0.0005757367601760444;104.77263760566711;100;92;0.92;50;45;3;0.9;50;47;5;0.94;181980;99649;0.5475821518848225;154296;86887;14922;0.5631189402188003;27684;12762;67409;0.4609882964889467;0;0;0;
50/50;10;False;0.0328829288482666;0.0004123210906982422;0.04127669334411621;0.0004031045880471236;73.35702443122864;100;95;0.95;50;45;0;0.9;50;50;5;1.0;181980;79358;0.4360808880096714;154296;62085;10411;0.4023759527142635;27684;17273;92211;0.6239344025429852;67772;10595;57177;
50/50;10;True;0.03208184242248535;0.0004512763023376465;0.045188188552856445;0.0005710331315928232;103.91665983200073;100;99;0.99;50;49;0;0.98;50;50;1;1.0;181980;101297;0.5566380920980327;154296;89042;15429;0.5770856017006274;27684;12255;65254;0.4426744690073689;0;0;0;
50/50;20;False;0.031081676483154297;0.00038929462432861327;0.038979530334472656;0.0003809006021027775;69.31633496284485;100;98;0.98;50;48;0;0.96;50;50;2;1.0;181980;78877;0.43343774041103417;154296;61406;10213;0.3979753201638409;27684;17471;92890;0.6310865481866782;64378;9998;54380;
50/50;20;True;0.03034520149230957;0.0003906965255737305;0.039113759994506836;0.0005321460708784184;96.83999586105347;100;98;0.98;50;48;0;0.96;50;50;2;1.0;181980;97003;0.5330420925376415;154296;83638;14319;0.5420620106807694;27684;13365;70658;0.4827698309492848;104;12;92;
50/50;25;False;0.030232667922973633;0.0003602480888366699;0.03606677055358887;0.00036566885425069984;66.54447317123413;100;97;0.97;50;47;0;0.94;50;50;3;1.0;181980;67670;0.3718540498955929;154296;47689;7703;0.3090747653860113;27684;19981;106607;0.7217526369021817;72806;11267;61539;
50/50;25;True;0.029806137084960938;0.0003875446319580078;0.038814544677734375;0.0005597526836636329;101.8638391494751;100;99;0.99;50;49;0;0.98;50;50;1;1.0;181980;86400;0.47477744807121663;154296;70648;11932;0.45787317882511536;27684;15752;83648;0.5689929200982518;336;64;272;
50/50;30;False;0.031084537506103516;0.00036693334579467773;0.03673887252807617;0.0003689866509329082;67.14823794364929;100;99;0.99;50;49;0;0.98;50;50;1;1.0;181980;68296;0.37529398835036815;154296;49143;8531;0.3184982112303624;27684;19153;105153;0.6918436642103742;80235;12320;67915;
50/50;30;True;0.0308837890625;0.00038312673568725587;0.03836464881896973;0.0006071254832100797;110.48475003242493;100;99;0.99;50;49;0;0.98;50;50;1;1.0;181980;84366;0.4636003956478734;154296;68744;12062;0.4455332607455799;27684;15622;85552;0.5642970668978471;5940;905;5035;
50/50;50;False;0.030100584030151367;0.0003629779815673828;0.03634762763977051;0.00037049133052589054;67.42206740379333;100;99;0.99;50;49;0;0.98;50;50;1;1.0;181980;46699;0.25661611166062204;154296;22975;3960;0.14890211022968838;27684;23724;131321;0.8569570871261378;116175;17598;98577;
50/50;50;True;0.03048110008239746;0.0003722238540649414;0.03727579116821289;0.00042146816268335635;76.69883489608765;100;100;1.0;50;50;0;1.0;50;50;0;1.0;181980;49881;0.27410154962083744;154296;26952;4755;0.17467724373930626;27684;22929;127344;0.8282401387082792;102091;15484;86607;
50/50;100;False;0.02859044075012207;0.00032499074935913084;0.032557010650634766;0.0003256511185140135;59.26204967498779;100;100;1.0;50;50;0;1.0;50;50;0;1.0;181980;27943;0.15354984064182878;154296;306;47;0.0019832011199253383;27684;27637;153990;0.9983022684583153;181227;27570;153657;
50/50;100;True;0.028328418731689453;0.00032100439071655276;0.03215289115905762;0.00033014884478758423;60.08053374290466;100;100;1.0;50;50;0;1.0;50;50;0;1.0;181980;27943;0.15354984064182878;154296;306;47;0.0019832011199253383;27684;27637;153990;0.9983022684583153;181227;27570;153657;
75/75;1;False;0.19409728050231934;0.001172326405843099;0.17590951919555664;0.000893075703486873;162.4773247241974;150;98;0.6533333333333333;75;23;0;0.30666666666666664;75;75;52;1.0;181930;48838;0.2684439069971967;154271;25491;4312;0.16523520298695155;27659;23347;128780;0.8441013774901479;132778;19955;112823;
75/75;1;True;0.09148406982421875;0.002491313616434733;0.3737907409667969;0.0026133790729346365;475.4522454738617;150;116;0.7733333333333333;75;63;22;0.84;75;53;12;0.7066666666666667;181930;104348;0.5735612598252074;154271;92036;15347;0.5965865263076016;27659;12312;62235;0.44513539896597853;0;0;0;
75/75;2;False;0.06294798851013184;0.0006040159861246745;0.09069085121154785;0.0006163289349998969;112.12882423400879;150;102;0.68;75;27;0;0.36;75;75;48;1.0;181930;53807;0.2957566096850437;154271;30989;4841;0.20087378703709705;27659;22818;123282;0.8249755956469865;127034;19516;107518;
75/75;2;True;0.06922006607055664;0.001553505261739095;0.23307061195373535;0.0016075867080625572;292.4682939052582;150;116;0.7733333333333333;75;61;20;0.8133333333333334;75;55;14;0.7333333333333333;181930;104495;0.5743692629033145;154271;92014;15178;0.5964439201146036;27659;12481;62257;0.4512455258686142;0;0;0;
75/75;3;False;0.05853629112243652;0.0005424833297729493;0.08141732215881348;0.0005456182278251658;99.2643666267395;150;114;0.76;75;39;0;0.52;75;75;36;1.0;181930;68327;0.37556752597152754;154271;48451;7783;0.3140642116794472;27659;19876;105820;0.718608771105246;105529;16475;89054;
75/75;3;True;0.05862736701965332;0.0011083412170410157;0.16634893417358398;0.0011509909242176993;209.39991188049316;150;122;0.8133333333333334;75;64;17;0.8533333333333334;75;58;11;0.7733333333333333;181930;105776;0.5814104325839609;154271;93768;15651;0.607813522956356;27659;12008;60503;0.4341444014606457;0;0;0;
75/75;4;False;0.05421328544616699;0.0005243110656738281;0.07869195938110352;0.0004955221570973765;90.15039587020874;150;113;0.7533333333333333;75;38;0;0.5066666666666667;75;75;37;1.0;181930;59940;0.32946737756279887;154271;38468;6187;0.24935341055674753;27659;21472;115803;0.7763115080082432;113192;17406;95786;
75/75;4;True;0.05574202537536621;0.0009368244806925456;0.1405811309814453;0.001025151046631735;186.50579500198364;150;116;0.7733333333333333;75;59;18;0.7866666666666666;75;57;16;0.76;181930;104535;0.5745891276864729;154271;92090;15214;0.5969365596904149;27659;12445;62181;0.44994396037456164;0;0;0;
75/75;5;False;0.05305957794189453;0.0004878536860148112;0.07324934005737305;0.00046807448453666786;85.15684294700623;150;123;0.82;75;48;0;0.64;75;75;27;1.0;181930;70096;0.3852910460067059;154271;50772;8335;0.32910916504074;27659;19324;103499;0.6986514335297733;96992;14969;82023;
75/75;5;True;0.05337858200073242;0.0007565037409464518;0.1135258674621582;0.0008845202979041333;160.9208481311798;150;127;0.8466666666666667;75;65;13;0.8666666666666667;75;62;10;0.8266666666666667;181930;104332;0.5734733139119441;154271;92104;15431;0.5970273090859591;27659;12228;62167;0.4420984128131892;0;0;0;
75/75;6;False;0.0503847599029541;0.00043824036916097003;0.06578660011291504;0.00043925934585397675;79.91450834274292;150;125;0.8333333333333334;75;50;0;0.6666666666666666;75;75;25;1.0;181930;68282;0.37532017809047435;154271;48488;7865;0.3143040493676712;27659;19794;105783;0.7156440941465707;98799;15382;83417;
75/75;6;True;0.05278134346008301;0.0006951999664306641;0.10433125495910645;0.00077235335168297;140.5142900943756;150;128;0.8533333333333334;75;63;10;0.84;75;65;12;0.8666666666666667;181930;96480;0.5303138569779585;154271;82681;13860;0.5359464837850276;27659;13799;71590;0.49889728478976103;0;0;0;
75/75;7;False;0.04985475540161133;0.0004336245854695638;0.06508731842041016;0.0004277156314442027;77.8143515586853;150;131;0.8733333333333333;75;56;0;0.7466666666666667;75;75;19;1.0;181930;70942;0.38994118617050516;154271;51770;8487;0.33557830052310544;27659;19172;102501;0.6931559347771069;92990;14401;78589;
75/75;7;True;0.04999423027038574;0.0006795088450113932;0.10197281837463379;0.0007145510179570711;129.99831247329712;150;133;0.8866666666666667;75;68;10;0.9066666666666666;75;65;7;0.8666666666666667;181930;101866;0.5599186500302314;154271;89184;14977;0.5780995780153108;27659;12682;65087;0.4585125998770744;0;0;0;
75/75;8;False;0.04847097396850586;0.00041464646657307945;0.06224703788757324;0.0004182551198458322;76.09320425987244;150;125;0.8333333333333334;75;50;0;0.6666666666666666;75;75;25;1.0;181930;69880;0.38410377617765074;154271;50110;7889;0.3248180150514355;27659;19770;104161;0.7147763838172023;97900;15359;82541;
75/75;8;True;0.04938316345214844;0.0006141503651936849;0.0921788215637207;0.0007077256901821282;128.75658869743347;150;130;0.8666666666666667;75;67;12;0.8933333333333333;75;63;8;0.84;181930;104679;0.575380640905843;154271;92160;15140;0.597390306668136;27659;12519;62111;0.4526194005567808;0;0;0;
75/75;9;False;0.049137115478515625;0.00041829427083333334;0.06279253959655762;0.000414289736481711;75.3717885017395;150;129;0.86;75;54;0;0.72;75;75;21;1.0;181930;72846;0.40040674984884295;154271;54084;8897;0.35057787918662614;27659;18762;100187;0.6783325499837304;84857;13318;71539;
75/75;9;True;0.04844927787780762;0.0005763387680053711;0.08649516105651855;0.0006644481614798034;120.8830988407135;150;131;0.8733333333333333;75;65;9;0.8666666666666667;75;66;10;0.88;181930;100779;0.553943824547903;154271;87891;14771;0.5697182231268353;27659;12888;66380;0.4659604468708196;0;0;0;
75/75;10;False;0.048232316970825195;0.0004156827926635742;0.06271648406982422;0.00040765304677608166;74.16436862945557;150;132;0.88;75;57;0;0.76;75;75;18;1.0;181930;75119;0.41290056615181664;154271;56681;9221;0.3674118920600761;27659;18438;97590;0.6666184605372573;87024;13656;73368;
75/75;10;True;0.04739880561828613;0.0005156167348225911;0.07740616798400879;0.0006415130503265577;116.7105233669281;150;136;0.9066666666666666;75;68;7;0.9066666666666666;75;68;7;0.9066666666666666;181930;103891;0.5710493046776233;154271;91842;15610;0.5953289989693461;27659;12049;62429;0.43562673993998335;0;0;0;
75/75;20;False;0.046045780181884766;0.00038293838500976564;0.05748701095581055;0.00037896389133795354;68.94495153427124;150;147;0.98;75;72;0;0.96;75;75;3;1.0;181930;75311;0.41395591711097673;154271;57132;9480;0.3703353190165358;27659;18179;97139;0.6572544198994902;69500;10746;58754;
75/75;20;True;0.04610419273376465;0.00040194352467854815;0.06034255027770996;0.0005406366398170298;98.358074426651;150;145;0.9666666666666667;75;73;3;0.9733333333333334;75;72;2;0.96;181930;99605;0.5474907931622053;154271;86515;14569;0.5607988539647762;27659;13090;67756;0.4732636754763368;10;1;9;
75/75;25;False;0.04399228096008301;0.0003577438990275065;0.05370283126831055;0.00036441934499917256;66.29885220527649;150;147;0.98;75;72;0;0.96;75;75;3;1.0;181930;73849;0.4059198592865388;154271;55230;9040;0.35800636542188746;27659;18619;99041;0.6731624426045771;71979;11114;60865;
75/75;25;True;0.045233726501464844;0.00038312435150146486;0.05751657485961914;0.0005848744398737821;106.40626096725464;150;149;0.9933333333333333;75;74;0;0.9866666666666667;75;75;1;1.0;181930;93695;0.5150057714505579;154271;79467;13431;0.515113015407951;27659;14228;74804;0.5144076069272208;451;70;381;
75/75;30;False;0.0448300838470459;0.0003626871109008789;0.05445456504821777;0.0003711076656352666;67.51602292060852;150;148;0.9866666666666667;75;73;0;0.9733333333333334;75;75;2;1.0;181930;67451;0.3707524872203595;154271;47891;8099;0.31043423585767904;27659;19560;106380;0.707183918435229;80268;12128;68140;
75/75;30;True;0.04638481140136719;0.0003792142868041992;0.056920528411865234;0.0006154702755916454;111.97255539894104;150;149;0.9933333333333333;75;74;0;0.9866666666666667;75;75;1;1.0;181930;91833;0.5047710657945363;154271;77527;13353;0.5025377420253969;27659;14306;76744;0.5172276654976681;1107;153;954;
75/75;50;False;0.04504704475402832;0.0003567822774251302;0.053559303283691406;0.0003583866302434879;65.20132946968079;150;149;0.9933333333333333;75;74;0;0.9866666666666667;75;75;1;1.0;181930;54010;0.2968724234595724;154271;31708;5357;0.20553441670826014;27659;22302;122563;0.8063198235655663;106534;16111;90423;
75/75;50;True;0.04412722587585449;0.00035600662231445314;0.053444623947143555;0.00044106873227261345;80.24367642402649;150;150;1.0;75;75;0;1.0;75;75;0;1.0;181930;63220;0.3474962897817842;154271;43128;7567;0.27955999507360424;27659;20092;111143;0.7264181640695614;77477;11655;65822;
75/75;100;False;0.05052804946899414;0.0003242905934651693;0.04868912696838379;0.00033515054921559237;60.97398138046265;150;150;1.0;75;75;0;1.0;75;75;0;1.0;181930;28075;0.15431759467927225;154271;487;71;0.003156782545001977;27659;27588;153784;0.9974330236089519;180800;27504;153296;
75/75;100;True;0.042525529861450195;0.0003255653381347656;0.04888558387756348;0.0003381393337527581;61.51773428916931;150;150;1.0;75;75;0;1.0;75;75;0;1.0;181930;28075;0.15431759467927225;154271;487;71;0.003156782545001977;27659;27588;153784;0.9974330236089519;180800;27504;153296;
86/14;1;False;0.12429594993591309;0.0008850073814392089;0.08854103088378906;0.0008817978240144241;160.469624042511;100;88;0.88;86;74;0;0.8604651162790697;14;14;12;1.0;181980;122855;0.6751016595230245;154260;116167;21032;0.7530597692207961;27720;6688;38093;0.24126984126984127;43701;6470;37231;
86/14;1;True;0.06016850471496582;0.0012155771255493164;0.12162375450134277;0.001211734931145884;220.51164531707764;100;88;0.88;86;86;12;1.0;14;2;0;0.14285714285714285;181980;153616;0.8441367183206946;154260;153398;27502;0.9944120316349021;27720;218;862;0.007864357864357864;0;0;0;
86/14;2;False;0.04358720779418945;0.0006173944473266601;0.06178545951843262;0.0006129868516084558;111.55141067504883;100;90;0.9;86;76;0;0.8837209302325582;14;14;10;1.0;181980;128890;0.7082646444664249;154260;122953;21783;0.7970504343316479;27720;5937;31307;0.2141774891774892;35671;5660;30011;
86/14;2;True;0.04537081718444824;0.0007965564727783203;0.07971858978271484;0.000820184680233553;149.25730061531067;100;90;0.9;86;86;10;1.0;14;4;0;0.2857142857142857;181980;153241;0.8420760523134411;154260;152964;27443;0.9915985997666278;27720;277;1296;0.009992784992784992;0;0;0;
86/14;3;False;0.03949928283691406;0.0005312013626098633;0.05317234992980957;0.0005692768429698414;103.59705448150635;100;90;0.9;86;76;0;0.8837209302325582;14;14;10;1.0;181980;126963;0.697675568743818;154260;120719;21476;0.7825683910281344;27720;6244;33541;0.22525252525252526;38248;5984;32264;
86/14;3;True;0.04152345657348633;0.0006887483596801758;0.06891965866088867;0.0006951246553495018;126.49882507324219;100;91;0.91;86;86;9;1.0;14;5;0;0.35714285714285715;181980;153243;0.8420870425321464;154260;152983;27460;0.9917217684428886;27720;260;1277;0.00937950937950938;0;0;0;
86/14;4;False;0.03697538375854492;0.0005100870132446289;0.05106043815612793;0.0005043265478652131;91.77773141860962;100;92;0.92;86;78;0;0.9069767441860465;14;14;8;1.0;181980;128264;0.7048247060116496;154260;122114;21570;0.7916115648904447;27720;6150;32146;0.22186147186147187;36027;5761;30266;
86/14;4;True;0.037879228591918945;0.0005836868286132812;0.0584104061126709;0.000612495441805702;111.46198678016663;100;90;0.9;86;86;10;1.0;14;4;0;0.2857142857142857;181980;152769;0.8394823606989779;154260;152380;27331;0.9878127836120835;27720;389;1880;0.014033189033189033;0;0;0;
