data_distribution;tuple_size;bleaching_active;total_training_time;avg_in_sample_evaluation_time;total_in_sample_evaluation_time;avg_out_sample_evaluation_time;total_out_sample_evaluation_time;total_training_data;total_correct_training;percent_correct_training;total_approved_training;correctly_approved_training;wrongly_approved_training;percent_approved_correctly_training;total_reproved_training;correctly_reproved_training;wrongly_reproved_training;percent_reproved_correctly_training;total_test_data;total_correct_test;percent_correct_test;total_approved_test;correctly_approved_test;wrongly_approved_test;percent_approved_correctly_test;total_reproved_test;correctly_reproved_test;wrongly_reproved_test;percent_reproved_correctly_test;total_ties;ties_for_zeros;ties_for_ones
86/14;5;False;0.033643245697021484;0.0004443693161010742;0.0444943904876709;0.00044253723924533915;80.53298950195312;100;96;0.96;86;82;0;0.9534883720930233;14;14;4;1.0;181980;143193;0.7868611935377514;154260;140543;25070;0.9110786983015687;27720;2650;13717;0.0955988455988456;16025;2614;13411;
86/14;5;True;0.03488588333129883;0.0005274200439453125;0.0527949333190918;0.0004876327601117424;88.73949074745178;100;89;0.89;86;86;11;1.0;14;3;0;0.21428571428571427;181980;153990;0.8461918892185954;154260;153954;27684;0.9980163360560094;27720;36;306;0.0012987012987012987;0;0;0;
86/14;6;False;0.032076120376586914;0.0004205822944641113;0.04211282730102539;0.0004256745107436733;77.46431088447571;100;97;0.97;86;83;0;0.9651162790697675;14;14;3;1.0;181980;147316;0.809517529398835;154260;145737;26141;0.9447491248541423;27720;1579;8523;0.056962481962481964;7960;1226;6734;
86/14;6;True;0.032857656478881836;0.00048737287521362306;0.0487828254699707;0.00044697604214493974;81.34076428413391;100;95;0.95;86;86;5;1.0;14;9;0;0.6428571428571429;181980;152824;0.839784591713375;154260;152470;27366;0.9883962141838455;27720;354;1790;0.01277056277056277;0;0;0;
86/14;7;False;0.03395867347717285;0.0004436182975769043;0.04442262649536133;0.000414829709291694;75.49127507209778;100;98;0.98;86;84;0;0.9767441860465116;14;14;2;1.0;181980;147213;0.8089515331355094;154260;145661;26168;0.9442564501490989;27720;1552;8599;0.05598845598845599;8521;1300;7221;
86/14;7;True;0.03221631050109863;0.0004582571983337402;0.045874834060668945;0.00043901911095244923;79.89275407791138;100;94;0.94;86;86;6;1.0;14;8;0;0.5714285714285714;181980;153115;0.8413836685350038;154260;152858;27463;0.9909114482043303;27720;257;1402;0.00927128427128427;0;0;0;
86/14;8;False;0.03152608871459961;0.00040047407150268556;0.0400998592376709;0.0004052543970291032;73.74825954437256;100;100;1.0;86;86;0;1.0;14;14;0;1.0;181980;149420;0.8210792394768656;154260;148465;26765;0.9624335537404383;27720;955;5795;0.03445165945165945;5000;705;4295;
86/14;8;True;0.03159046173095703;0.00040820360183715823;0.04087209701538086;0.000421824801399205;76.76372861862183;100;97;0.97;86;86;3;1.0;14;11;0;0.7857142857142857;181980;153010;0.8408066820529728;154260;152760;27470;0.9902761571373007;27720;250;1500;0.009018759018759018;0;0;0;
86/14;9;False;0.030982494354248047;0.00040651559829711913;0.04074525833129883;0.0003981364364217357;72.45292592048645;100;100;1.0;86;86;0;1.0;14;14;0;1.0;181980;147943;0.812962962962963;154260;146524;26301;0.9498509010761053;27720;1419;7736;0.05119047619047619;6948;1095;5853;
86/14;9;True;0.03230643272399902;0.0004188418388366699;0.041954994201660156;0.00041315163186728685;75.18538928031921;100;98;0.98;86;86;2;1.0;14;12;0;0.8571428571428571;181980;152697;0.8390867128255852;154260;152371;27394;0.9877544405549074;27720;326;1889;0.011760461760461761;2;0;2;
86/14;10;False;0.030520200729370117;0.00038428783416748045;0.03847956657409668;0.0003895770587663308;70.89529514312744;100;100;1.0;86;86;0;1.0;14;14;0;1.0;181980;146201;0.8033904824706012;154260;144525;26044;0.9368922598210813;27720;1676;9735;0.06046176046176046;8850;1296;7554;
86/14;10;True;0.031075000762939453;0.00041117191314697264;0.04116559028625488;0.00040767409930138527;74.18858861923218;100;97;0.97;86;86;3;1.0;14;11;0;0.7857142857142857;181980;152457;0.8377678865809429;154260;152075;27338;0.9858356022300013;27720;382;2185;0.01378066378066378;6;2;4;
86/14;20;False;0.029824018478393555;0.00039041996002197265;0.03910112380981445;0.00036685472399942926;66.76028108596802;100;100;1.0;86;86;0;1.0;14;14;0;1.0;181980;141966;0.7801186943620178;154260;139212;24966;0.9024504084014002;27720;2754;15048;0.09935064935064936;14262;2185;12077;
86/14;20;True;0.030981063842773438;0.00040757179260253907;0.040813446044921875;0.00038418863118120646;69.91472506523132;100;100;1.0;86;86;0;1.0;14;14;0;1.0;181980;147376;0.8098472359599956;154260;145768;26112;0.9449500842733048;27720;1608;8492;0.05800865800865801;6509;1030;5479;
86/14;25;False;0.03156900405883789;0.00034655332565307616;0.03471493721008301;0.0003515438255811474;63.97401285171509;100;100;1.0;86;86;0;1.0;14;14;0;1.0;181980;120525;0.6622980547312891;154260;112810;20005;0.7312978088940749;27720;7715;41450;0.2783189033189033;40149;6387;33762;
86/14;25;True;0.028911113739013672;0.00035335540771484373;0.03538870811462402;0.0003699567569770817;67.32480096817017;100;100;1.0;86;86;0;1.0;14;14;0;1.0;181980;124734;0.6854269699967029;154260;117994;20980;0.7649034098275639;27720;6740;36266;0.24314574314574314;33727;5356;28371;
86/14;30;False;0.02895808219909668;0.0003504800796508789;0.03510785102844238;0.00035788292727086265;65.1275908946991;100;100;1.0;86;86;0;1.0;14;14;0;1.0;181980;100818;0.5540059347181009;154260;89135;16037;0.5778231557111371;27720;11683;65125;0.4214646464646465;68095;10461;57634;
86/14;30;True;0.031598806381225586;0.00034952402114868164;0.03543972969055176;0.0003721939363195577;67.73190689086914;100;100;1.0;86;86;0;1.0;14;14;0;1.0;181980;103545;0.5689910979228486;154260;92421;16596;0.599124854142357;27720;11124;61839;0.4012987012987013;64250;9902;54348;
86/14;50;False;0.029493331909179688;0.0003725075721740723;0.03730893135070801;0.00035064963799726176;63.81128692626953;100;100;1.0;86;86;0;1.0;14;14;0;1.0;181980;42571;0.23393230025277503;154260;18131;3280;0.11753532996240114;27720;24440;136129;0.8816738816738817;157580;24015;133565;
86/14;50;True;0.028206348419189453;0.00033972263336181643;0.0340273380279541;0.00034456713564619414;62.70438551902771;100;100;1.0;86;86;0;1.0;14;14;0;1.0;181980;42571;0.23393230025277503;154260;18131;3280;0.11753532996240114;27720;24440;136129;0.8816738816738817;157580;24015;133565;
86/14;100;False;0.027271747589111328;0.00030312061309814456;0.03036355972290039;0.0003100080900971006;56.41533803939819;100;100;1.0;86;86;0;1.0;14;14;0;1.0;181980;28161;0.15474777448071217;154260;538;97;0.0034876183067548295;27720;27623;153722;0.9965007215007216;181207;27608;153599;
86/14;100;True;0.028856992721557617;0.0003150320053100586;0.031549930572509766;0.0003076347679551558;55.98342227935791;100;100;1.0;86;86;0;1.0;14;14;0;1.0;181980;28161;0.15474777448071217;154260;538;97;0.0034876183067548295;27720;27623;153722;0.9965007215007216;181207;27608;153599;
100/100;1;False;0.18717026710510254;0.0008311522006988525;0.16627836227416992;0.0008299611179493589;150.9534080028534;200;107;0.535;100;7;0;0.07;100;100;93;1.0;181880;34426;0.1892786452606114;154246;8044;1252;0.05215046095198579;27634;26382;146202;0.9546934935224723;170051;26021;144030;
100/100;1;True;0.12718582153320312;0.008075419664382934;1.615133285522461;0.007480607762660775;1360.5750648975372;200;115;0.575;100;75;60;0.75;100;40;25;0.4;181880;109980;0.6046844073015175;154246;99560;17214;0.6454624431103562;27634;10420;54686;0.37707172323948757;0;0;0;
100/100;2;False;0.08831286430358887;0.0006199085712432861;0.12409591674804688;0.0006052411569981672;110.0813262462616;200;114;0.57;100;14;0;0.14;100;100;86;1.0;181880;40780;0.2242137673191115;154246;15317;2171;0.09930241302853883;27634;25463;138929;0.9214373597741912;154689;23725;130964;
100/100;2;True;0.08876705169677734;0.0030609130859375;0.612274169921875;0.0028882845262917997;525.3212966918945;200;122;0.61;100;75;53;0.75;100;47;25;0.47;181880;102767;0.5650263910270508;154246;90530;15397;0.5869195959700738;27634;12237;63716;0.4428240573206919;0;0;0;
100/100;3;False;0.07567191123962402;0.0005283236503601074;0.10572457313537598;0.0005110078062989147;92.94216394424438;200;119;0.595;100;19;0;0.19;100;100;81;1.0;181880;43934;0.24155487134374312;154246;19205;2905;0.12450890136535145;27634;24729;135041;0.8948758775421582;147667;22584;125083;
100/100;3;True;0.07928347587585449;0.0019357502460479736;0.38721156120300293;0.001765295207067875;321.07199239730835;200;135;0.675;100;79;44;0.79;100;56;21;0.56;181880;105619;0.5807070595997361;154246;94069;16084;0.6098634648548422;27634;11550;60177;0.41796337844684084;0;0;0;
100/100;4;False;0.07109665870666504;0.00046721339225769043;0.09350991249084473;0.000474328354528665;86.2708969116211;200;130;0.65;100;30;0;0.3;100;100;70;1.0;181880;49273;0.27090939080712556;154246;25883;4244;0.16780337901793238;27634;23390;128363;0.8464210754867193;141521;21688;119833;
100/100;4;True;0.0729529857635498;0.0013029789924621582;0.261091947555542;0.001229705451634367;223.65888047218323;200;146;0.73;100;80;34;0.8;100;66;20;0.66;181880;107698;0.592137673191115;154246;96541;16477;0.6258898123776305;27634;11157;57705;0.40374176738800027;0;0;0;
100/100;5;False;0.06946587562561035;0.000476229190826416;0.09531259536743164;0.0004509831644137508;82.02488350868225;200;140;0.7;100;40;0;0.4;100;100;60;1.0;181880;51684;0.2841653837695184;154246;28475;4425;0.18460770457580747;27634;23209;125771;0.8398711731924441;120568;18586;101982;
100/100;5;True;0.07385516166687012;0.0009925472736358643;0.1985619068145752;0.0009762697490409413;177.5640149116516;200;158;0.79;100;84;26;0.84;100;74;16;0.74;181880;99529;0.5472234440290301;154246;86558;14663;0.5611685230087003;27634;12971;67688;0.4693855395527249;0;0;0;
100/100;6;False;0.06757473945617676;0.0004275238513946533;0.08556270599365234;0.0004377233109055757;79.61317086219788;200;155;0.775;100;55;0;0.55;100;100;45;1.0;181880;58196;0.31996921046844073;154246;36868;6306;0.2390207849798374;27634;21328;117378;0.7718028515596729;109962;16676;93286;
100/100;6;True;0.06591176986694336;0.0007613003253936768;0.15230822563171387;0.000794939543090864;144.58365774154663;200;167;0.835;100;85;18;0.85;100;82;15;0.82;181880;98103;0.5393831097426874;154246;84716;14247;0.5492265601701178;27634;13387;69530;0.4844394586379098;0;0;0;
100/100;7;False;0.06386899948120117;0.00042099952697753905;0.0842440128326416;0.00041937169227491034;76.27538800239563;200;153;0.765;100;53;0;0.53;100;100;47;1.0;181880;55251;0.3037772157466461;154246;33396;5779;0.21651128716465906;27634;21855;120850;0.7908735615546066;98310;14930;83380;
100/100;7;True;0.06502771377563477;0.0006999742984771729;0.14005374908447266;0.0007081389505836449;128.79685616493225;200;174;0.87;100;89;15;0.89;100;85;11;0.85;181880;93265;0.5127831537277325;154246;79229;13598;0.5136535145157735;27634;14036;75017;0.507925019903018;0;0;0;
100/100;8;False;0.06385350227355957;0.00039942026138305663;0.07993054389953613;0.0004055212035345879;73.75625419616699;200;172;0.86;100;72;0;0.72;100;100;28;1.0;181880;63601;0.3496866065537717;154246;43208;7241;0.2801239578335905;27634;20393;111038;0.7379677209235;80034;12262;67772;
100/100;8;True;0.06305646896362305;0.0005806028842926025;0.11617851257324219;0.000619569608922421;112.6873824596405;200;180;0.9;100;87;7;0.87;100;93;13;0.93;181880;89905;0.49430943479217065;154246;75081;12810;0.48676140710293947;27634;14824;79165;0.5364406166316856;0;0;0;
100/100;9;False;0.06693625450134277;0.0004133296012878418;0.08272075653076172;0.00039883601762500206;72.54036450386047;200;163;0.815;100;63;0;0.63;100;100;37;1.0;181880;62617;0.34427644600835716;154246;42121;7138;0.2730767734657625;27634;20496;112125;0.741695013389303;71165;10926;60239;
100/100;9;True;0.06321501731872559;0.0005731070041656494;0.11468338966369629;0.0005723781197155494;104.10418677330017;200;178;0.89;100;87;9;0.87;100;91;13;0.91;181880;87956;0.48359357818341764;154246;72757;12435;0.4716945658234249;27634;15199;81489;0.550010856191648;1;0;1;
100/100;10;False;0.06282258033752441;0.0003950822353363037;0.0790870189666748;0.00039308743474770303;71.49479627609253;200;177;0.885;100;77;0;0.77;100;100;23;1.0;181880;63115;0.34701451506487796;154246;42742;7261;0.2771028097973367;27634;20373;111504;0.7372439748136353;71964;10684;61280;
100/100;10;True;0.061254024505615234;0.000518878698348999;0.1038215160369873;0.0005581250866088129;101.51185941696167;200;181;0.905;100;90;9;0.9;100;91;10;0.91;181880;91493;0.5030404662414779;154246;77005;13146;0.49923498826549795;27634;14488;77241;0.5242816819859594;9;0;9;
100/100;20;False;0.05914783477783203;0.0003630661964416504;0.072662353515625;0.0003705670932164055;67.39879488945007;200;197;0.985;100;97;0;0.97;100;100;3;1.0;181880;80987;0.44527710578403346;154246;64595;11242;0.4187790931369371;27634;16392;89651;0.593182311645075;45020;6896;38124;
100/100;20;True;0.06015729904174805;0.0003792679309844971;0.07591652870178223;0.0004452972798025527;80.9907283782959;200;198;0.99;100;98;0;0.98;100;100;2;1.0;181880;92838;0.5104354519463382;154246;78968;13764;0.5119614122894597;27634;13870;75278;0.5019179271911414;3352;554;2798;
100/100;25;False;0.05760550498962402;0.00034726858139038085;0.06950855255126953;0.0003554695421243621;64.65286469459534;200;200;1.0;100;100;0;1.0;100;100;0;1.0;181880;69051;0.37965141851770395;154246;50002;8585;0.3241704809200887;27634;19049;104244;0.6893319823405949;51687;7760;43927;
100/100;25;True;0.05794978141784668;0.000374910831451416;0.07504463195800781;0.00041599827518509275;75.66182708740234;200;200;1.0;100;100;0;1.0;100;100;0;1.0;181880;78047;0.42911260171541676;154246;60916;10503;0.394927583211234;27634;17131;93330;0.6199247304045741;22308;3457;18851;
100/100;30;False;0.05764508247375488;0.0003475642204284668;0.0695652961730957;0.0003533134191461466;64.26071524620056;200;200;1.0;100;100;0;1.0;100;100;0;1.0;181880;65623;0.36080382669892236;154246;45909;7920;0.2976349467733361;27634;19714;108337;0.7133965404935948;66679;10245;56434;
100/100;30;True;0.05888199806213379;0.00035648345947265626;0.07136034965515137;0.00040728228417810354;74.07655477523804;200;200;1.0;100;100;0;1.0;100;100;0;1.0;181880;72049;0.3961348141631845;154246;53762;9347;0.3485471260194754;27634;18287;100484;0.6617572555547514;42102;6450;35652;
100/100;50;False;0.060961008071899414;0.00037149667739868166;0.07479405403137207;0.00035606666478529744;64.76145935058594;200;200;1.0;100;100;0;1.0;100;100;0;1.0;181880;39549;0.2174455685067077;154246;14404;2489;0.09338329681158669;27634;25145;139842;0.9099297966273431;142199;21638;120561;
100/100;50;True;0.059348344802856445;0.00035794973373413084;0.07164263725280762;0.00036214425166884907;65.86685466766357;200;200;1.0;100;100;0;1.0;100;100;0;1.0;181880;39804;0.2188475918187816;154246;14698;2528;0.09528934299754938;27634;25106;139548;0.9085184917131071;140881;21419;119462;
100/100;100;False;0.05632424354553223;0.0003028833866119385;0.0606536865234375;0.00031222802270814196;56.78809833526611;200;200;1.0;100;100;0;1.0;100;100;0;1.0;181880;28116;0.15458544095007698;154246;588;106;0.003812092371925366;27634;27528;153658;0.9961641456177173;180348;27402;152946;
100/100;100;True;0.05408620834350586;0.00030301570892333986;0.060649871826171875;0.0003118212233015488;56.71409726142883;200;200;1.0;100;100;0;1.0;100;100;0;1.0;181880;28116;0.15458544095007698;154246;588;106;0.003812092371925366;27634;27528;153658;0.9961641456177173;180348;27402;152946;
