algorithm;field_size;file_name;number_of_fields;number_of_observations;number_of_observations_smote;tuple_size;number_of_folds;avg_accuracy;avg_f1_score;avg_precision;avg_recall;avg_total_correct;avg_true_positives;avg_true_negatives;avg_false_positives;avg_false_negatives;list_of_accuracies;list_of_f1_scores;list_of_precisions;list_of_recalls;list_of_total_corrects;list_of_true_positives;list_of_true_negatives;list_of_false_positives;list_of_false_negatives
wisard;50;compact_Math_Science_50.pickle;1.14;42043;69478;9;10;0.8058010652080034;0.8212992522459904;0.7609724721794413;0.892707309312498;5597.9;3100.5;2497.4;976.1;373.0;0.8058154599107529,0.8010652080034547,0.7928602274363035,0.8189146394126962,0.8032244134158629,0.8032244134158629,0.8085504534331366,0.7937239096012667,0.8062473009932345,0.8243846264574637;0.819965300947551,0.8202860858257478,0.8099326376964733,0.8370888370888371,0.8179517911839126,0.8218892508143322,0.8165011037527593,0.8130950828224861,0.8210582291943632,0.8352242031334414;0.7674244316762429,0.7417685794920038,0.7418340188724897,0.7649704142011834,0.7743318204740293,0.7481024667931688,0.7669777086573354,0.7554532234609792,0.751338199513382,0.7975238586535981;0.8802292263610315,0.9173938336242001,0.8917975567190227,0.9242207606519874,0.8667795653401072,0.9118242266551027,0.8728613569321534,0.880259813611974,0.9050410316529894,0.8766657215764105;5598,5565,5508,5689,5580,5580,5617,5514,5601,5727;3072,3154,3066,3232,3071,3154,2959,3117,3088,3092;2526,2411,2442,2457,2509,2426,2658,2397,2513,2635;931,1098,1067,993,895,1062,899,1009,1022,785;418,284,372,265,472,305,431,424,324,435;
wisard;50;compact_Math_Science_50.pickle;1.14;42043;69478;10;10;0.8155174895638406;0.8292042319135591;0.7721094325516397;0.8960204006043849;5665.4;3112.4;2553.0;920.5;361.1;0.8222254210450555,0.80682308910321,0.8071109831581977,0.811717288038002,0.8225133151000432,0.8135885993954225,0.8125809702029653,0.8143083345328919,0.7944436447387362,0.8498632503238808;0.8367050112389264,0.818501487692724,0.8253844149074798,0.8300415800415801,0.8370556363155809,0.8223350253807107,0.8268156424581005,0.8302631578947369,0.805449591280654,0.8594907719250978;0.7768229806039774,0.7649140546006067,0.747639282341832,0.7606572993569898,0.7870278330019881,0.7825065274151436,0.752906976744186,0.7772850455777285,0.7525458248472505,0.8187885010266941;0.9065902578796562,0.8801628853984875,0.921175101803374,0.9133543036888762,0.8938752469658482,0.8664353859496965,0.9168141592920354,0.8909912454109009,0.8663540445486518,0.9044513751063227;5712,5605,5607,5639,5714,5652,5645,5657,5519,5904;3164,3026,3167,3194,3167,2997,3108,3155,2956,3190;2548,2579,2440,2445,2547,2655,2537,2502,2563,2714;909,930,1069,1005,857,833,1020,904,972,706;326,412,271,303,376,462,282,386,456,337;
wisard;50;compact_Math_Science_50.pickle;1.14;42043;69478;11;10;0.8181373254642292;0.8272924107348668;0.786880068475986;0.8747695720574242;5683.6;3037.9;2645.7;827.8;435.6;0.7984741615085649,0.8091262415431122,0.8161796458903123,0.8065351950482222,0.8173312221102634,0.8428098459766806,0.8405066935367784,0.833741183244566,0.8076867712681733,0.8089822945156182;0.7890295358649789,0.814493564633464,0.8285215523029408,0.8154859967051071,0.8331799658209544,0.8559366754617415,0.8488403819918146,0.8467966573816155,0.8207673732224309,0.8198724039636216;0.8321678321678322,0.7846361185983828,0.7695185831878274,0.7842619487721151,0.7797736220472441,0.787187575831109,0.7895939086294417,0.7983991995997999,0.7568035625927758,0.7864583333333334;0.7501432664756447,0.8467132053519488,0.8973240255962769,0.8492993994852731,0.8944397403330511,0.9378433073142527,0.9176991150442478,0.901440271109856,0.8965416178194607,0.8562517720442302;5547,5621,5670,5603,5678,5855,5839,5792,5611,5620;2618,2911,3085,2970,3169,3244,3111,3192,3059,3020;2929,2710,2585,2633,2509,2611,2728,2600,2552,2600;528,799,924,817,895,877,829,806,983,820;872,527,353,527,374,215,279,349,353,507;
wisard;50;compact_Math_Science_50.pickle;1.14;42043;69478;12;10;0.8059450122354974;0.8181919172005105;0.7706439391775389;0.8728447353453799;5598.9;3031.6;2567.3;906.2;441.9;0.788397869583993,0.7941557506837483,0.7904131279689074,0.8027925723333813,0.781200518209299,0.8166114869727941,0.8046638836908018,0.8282711961997985,0.8073988772131856,0.8455448394990643;0.800380228136882,0.8038946791003839,0.8116916709777549,0.8126367614879649,0.8014629049111808,0.8257658643326039,0.8163486263364461,0.8404866960823638,0.8166620992052618,0.852589641434263;0.7607124419204956,0.7605085625324338,0.7307871448532837,0.7787680209698559,0.7459275468028204,0.7835452893848949,0.7541885471367842,0.7981208735398679,0.7668553782810088,0.8270255863539445;0.8444126074498567,0.8525305410122164,0.912739965095986,0.8495853588790392,0.8659328252893028,0.8727956056663776,0.8896755162241888,0.8876023722112397,0.8733880422039859,0.8797845194216047;5477,5517,5491,5577,5427,5673,5590,5754,5609,5874;2947,2931,3138,2971,3068,3019,3016,3143,2980,3103;2530,2586,2353,2606,2359,2654,2574,2611,2629,2771;927,923,1156,844,1045,834,983,795,906,649;543,507,300,526,475,440,374,398,432,424;
wisard;50;compact_Math_Science_50.pickle;1.14;42043;69478;13;10;0.8173888009212609;0.8267239723996271;0.7867931989069207;0.8717443214920733;5678.4;3028.2;2650.2;823.3;445.3;0.8112854469555204,0.8297106664747373,0.827551461062329,0.8137325464229164,0.8029365193608752,0.8384914351518641,0.805671512883259,0.821505685907586,0.8122930761479775,0.8107096588455448;0.8216083820928016,0.8328860008475772,0.8315996626370535,0.816036394654535,0.8193693099353476,0.8493150684931506,0.8109243697478993,0.8366701791359324,0.8232104121475053,0.825619944304469;0.7823270277273905,0.8096676737160121,0.8046789989118607,0.8114221091320328,0.7693260654112983,0.7930775018811136,0.772,0.7840039496420637,0.7658930373360242,0.7755356253114101;0.8650429799426934,0.8574752763234439,0.8603839441535777,0.8207034601086646,0.8763759525825572,0.9141370338248048,0.8539823008849557,0.8969217735103078,0.8898007033997656,0.8826197901899632;5636,5764,5749,5653,5578,5825,5597,5707,5643,5632;3019,2948,2958,2870,3105,3162,2895,3176,3036,3113;2617,2816,2791,2783,2473,2663,2702,2531,2607,2519;840,693,718,667,931,825,855,875,928,901;471,490,480,627,438,297,495,365,376,414;
wisard;50;compact_Math_Science_50.pickle;1.14;42043;69478;14;10;0.8275946451705772;0.8361604929741373;0.797498091541827;0.8806980446149326;5749.3;3058.4;2690.9;782.6;415.1;0.8279833021448108,0.8232330502375126,0.8181949042752267,0.8330214481070966,0.842234057866705,0.8423780048941989,0.8200662156326471,0.822801209155031,0.8153159637253491,0.8307182956671945;0.8345104556155656,0.8377807133421401,0.8287457627118644,0.8442116572656461,0.8526881720430107,0.8474717927287923,0.8218865773724708,0.8265952951119876,0.8327903036621921,0.8349241998877035;0.8075582953631734,0.7674249757986448,0.7762255524511049,0.7958976956191441,0.8139594559917885,0.817741935483871,0.794928335170893,0.8246205733558178,0.7498239849800516,0.8268001112037809;0.863323782234957,0.9223385689354275,0.8888888888888888,0.8987703746068059,0.8952864803838555,0.8794449262792715,0.8507374631268436,0.8285794973171421,0.936400937866354,0.8432095265097816;5752,5719,5684,5787,5851,5852,5697,5716,5664,5771;3013,3171,3056,3143,3172,3042,2884,2934,3195,2974;2739,2548,2628,2644,2679,2810,2813,2782,2469,2797;718,961,881,806,725,678,744,624,1066,623;477,267,382,354,371,417,506,607,217,553;
wisard;50;compact_Math_Science_50.pickle;1.14;42043;69478;15;10;0.8263567007341297;0.8330462641111762;0.8016000332836601;0.8673258431351314;5740.7;3012.8;2727.9;745.6;460.7;0.85576507845113,0.7954512739311933,0.828846984309774,0.8109975529005327,0.8409385346192602,0.8433856340866561,0.8289909313372679,0.8284151432272924,0.8183388513027205,0.8124370231754714;0.8640065146579804,0.8002810962754743,0.8368774866236796,0.8226873733963537,0.8487751471192008,0.8485523385300668,0.8328643781654474,0.8376021798365123,0.819662760788797,0.8191533657182513;0.8207839092315626,0.7742725047593146,0.7920020773824981,0.7794268167860798,0.8238575982996812,0.818255033557047,0.7961269499731038,0.8091603053435115,0.7997769102063581,0.8023382272974443;0.9120343839541547,0.8280977312390925,0.8871436881908086,0.8710323134114956,0.8752469658481513,0.8811795316565482,0.8731563421828908,0.8681163513131883,0.8405627198124267,0.8366884037425574;5945,5526,5758,5634,5842,5859,5759,5755,5685,5644;3183,2847,3050,3046,3101,3048,2960,3074,2868,2951;2762,2679,2708,2588,2741,2811,2799,2681,2817,2693;695,830,801,862,663,677,758,725,718,727;307,591,388,451,442,411,430,467,544,576;
wisard;50;compact_Math_Science_50.pickle;1.14;42043;69478;16;10;0.825694544407658;0.8355994734364384;0.7904584831053539;0.8872273901975692;5736.1;3082.1;2654.0;819.5;391.4;0.8192025334676839,0.8157478048078307,0.8145962285878796,0.8416582697567295,0.8321577659421333,0.8278393551173169,0.834892759464517,0.8173312221102634,0.81905858644019,0.8344609183820354;0.8229988726042841,0.8172472872644204,0.826368293340523,0.8544203282159873,0.8451527224435591,0.8402351055303233,0.8418585412932579,0.8367845659163987,0.8272639824103339,0.8436650353452964;0.8097615085967831,0.8025799214806506,0.7701005025125628,0.795269770879527,0.7980938048658139,0.7809783958281599,0.7903184053844162,0.7683042040623523,0.7787839586028461,0.8103943588404283;0.836676217765043,0.8324607329842932,0.8915066899360093,0.9230769230769231,0.8981089472198701,0.9092223185891877,0.9005899705014749,0.9186670432081333,0.8821805392731535,0.8797845194216047;5691,5667,5659,5847,5781,5751,5800,5678,5690,5797;2920,2862,3065,3228,3182,3145,3053,3253,3010,3103;2771,2805,2594,2619,2599,2606,2747,2425,2680,2694;686,704,915,831,805,882,810,981,855,726;570,576,373,269,361,314,337,288,402,424;
wisard;50;compact_Math_Science_50.pickle;1.14;42043;69478;17;10;0.8298977976104792;0.8381330668215801;0.7990070127247928;0.8825581401577139;5765.3;3064.8;2700.5;773.0;408.7;0.8382035410968763,0.8389232762343458,0.827551461062329,0.8120051820929898,0.8393551173168274,0.8289909313372679,0.8353246005469988,0.8058154599107529,0.8284151432272924,0.8443932632791132;0.8466993998908893,0.845035313668467,0.8403092508664355,0.8221193135385453,0.8513585508790624,0.8370817334064728,0.8416389811738649,0.8049732543009975,0.8368464275937586,0.8552684428973089;0.8079125455491931,0.8065027755749405,0.7755905511811023,0.7849154746423928,0.8060529634300126,0.7962431515783981,0.792905581637976,0.8246445497630331,0.7850539291217258,0.8102486047691527;0.8893982808022922,0.887434554973822,0.9168121000581734,0.8630254503860452,0.9020604007902907,0.8823359352413992,0.8967551622418879,0.7862185823213781,0.8959554513481829,0.905585483413666;5823,5828,5749,5641,5831,5759,5803,5598,5755,5866;3104,3051,3152,3018,3196,3052,3040,2784,3057,3194;2719,2777,2597,2623,2635,2707,2763,2814,2698,2672;738,732,912,827,769,781,794,592,837,748;386,387,286,479,347,407,350,757,355,333;
wisard;50;compact_Math_Science_50.pickle;1.14;42043;69478;18;10;0.8279976968475603;0.8342549173222839;0.8040320617772135;0.8686817793356557;5752.1;3016.2;2735.9;737.6;457.3;0.8419461638117173,0.8433856340866561,0.8379156470418886,0.8223693680725493,0.8082625593781488,0.8046638836908018,0.8341730243270477,0.8157478048078307,0.8307182956671945,0.8407945875917663;0.8507746670290839,0.8501377410468319,0.848207063898625,0.8317425688573765,0.8073474110500435,0.8005878030859662,0.8405756988652089,0.8237885462555066,0.8397820163487738,0.8496056567854229;0.8092037228541882,0.8074306645735218,0.7904522613065327,0.7948918425853532,0.8279442301987541,0.8141063956963539,0.7917101147028154,0.8036529680365296,0.7846232179226069,0.8163051998954794;0.8968481375358166,0.8976148923792903,0.9150668993600931,0.8721761509865599,0.7877504939316963,0.7875108412836079,0.8958702064896755,0.8449590511155041,0.9032825322391559,0.8857385880351574;5849,5859,5821,5713,5615,5590,5795,5667,5771,5841;3130,3086,3146,3050,2791,2724,3037,2992,3082,3124;2719,2773,2675,2663,2824,2866,2758,2675,2689,2717;738,736,834,787,580,622,799,731,846,703;360,352,292,447,752,735,353,549,330,403;
wisard;50;compact_Math_Science_50.pickle;1.14;42043;69478;19;10;0.8336692097308191;0.8420343066896606;0.8013222718667423;0.8884504164145964;5791.5;3086.1;2705.4;768.1;387.4;0.8330214481070966,0.828846984309774,0.8334532891895783,0.8243846264574637,0.81905858644019,0.8318698718871456,0.8347488124370231,0.8389232762343458,0.8330214481070966,0.859363754138477;0.8442534908700322,0.8301671189830025,0.8456716019741229,0.8299888517279822,0.8252467676908105,0.8411748708186022,0.8350100603621731,0.8545808966861599,0.8451268357810414,0.8691225720026792;0.7943405760485094,0.8156048273926466,0.780980537078098,0.8094590921446045,0.8131506849315069,0.7940949935815148,0.8141816143497758,0.7915262397688975,0.7761157430112801,0.8237684103605891;0.9008595988538682,0.8452588714368819,0.9220477021524142,0.8515870746354017,0.8377081569291561,0.8941890719861232,0.8569321533923304,0.9285512567071449,0.9276084407971864,0.9197618372554579;5787,5758,5790,5727,5690,5779,5799,5828,5787,5970;3144,2906,3170,2978,2968,3093,2905,3288,3165,3244;2643,2852,2620,2749,2722,2686,2894,2540,2622,2726;814,657,889,701,682,802,663,866,913,694;346,532,268,519,575,366,485,253,247,283;
wisard;50;compact_Math_Science_50.pickle;1.14;42043;69478;20;10;0.8332949474593349;0.8416547545691436;0.801484411769884;0.886801876042977;5788.9;3080.0;2708.9;764.6;393.5;0.8324456599971211,0.8213617388800921,0.8217935799625737,0.8291348783647617,0.8343169713545415,0.8256801497049086,0.8308622426946883,0.8500071973513746,0.834892759464517,0.8524542968187707;0.8379281537176274,0.828851192938905,0.8296642817831591,0.8365689109183534,0.8397159170032029,0.8391125282316992,0.8404616429056347,0.8608811748998666,0.841858541293258,0.8615052019997297;0.8150054171180932,0.7880933648046158,0.7872062663185379,0.8066914498141264,0.8287520615722924,0.7763028515240905,0.7786163522012579,0.8164092175234237,0.7948450924238479,0.8229220443985544;0.8621776504297994,0.8740546829552065,0.8769633507853403,0.8687446382613668,0.8509737510584251,0.9129806302399538,0.9129793510324484,0.9104772663089523,0.8947831184056272,0.903884320952651;5783,5706,5709,5760,5796,5736,5772,5905,5800,5922;3009,3005,3015,3038,3015,3158,3095,3224,3053,3188;2774,2701,2694,2722,2781,2578,2677,2681,2747,2734;683,808,815,728,623,910,880,725,788,686;481,433,423,459,528,301,295,317,359,339;
wisard;50;compact_Music_The_Arts_50.pickle;1.14;8847;15024;2;10;0.7469374167776299;0.7791040629940634;0.6931220387017692;0.8903639830043675;1121.9;668.4;453.5;297.6;82.5;0.7023968042609854,0.8049267643142477,0.7303595206391478,0.7250332889480693,0.7862849533954727,0.7782956058588548,0.7223701731025299,0.7576564580559254,0.7237017310252996,0.7383488681757656;0.7441327990841442,0.8233875828812539,0.7676419965576593,0.7622337363270006,0.8069753457606735,0.7995183624322698,0.771004942339374,0.7817745803357313,0.7629925756710452,0.7713787085514834;0.6559031281533805,0.7639821029082774,0.669,0.6680121089808274,0.7301414581066377,0.7170626349892009,0.6868884540117417,0.6950959488272921,0.6761133603238867,0.669021190716448;0.8597883597883598,0.8928104575163399,0.9004037685060565,0.8873994638069705,0.9018817204301075,0.9034013605442177,0.8785982478097623,0.8931506849315068,0.8754914809960681,0.9107142857142857;1055,1209,1097,1089,1181,1169,1085,1138,1087,1109;650,683,669,662,671,664,702,652,668,663;405,526,428,427,510,505,383,486,419,446;341,211,331,329,248,262,320,286,320,328;106,82,74,84,73,71,97,78,95,65;
wisard;50;compact_Music_The_Arts_50.pickle;1.14;8847;15024;3;10;0.7638482023968043;0.7897810451852451;0.7128360687606683;0.8871355517623165;1147.3;666.1;481.2;269.9;84.8;0.7829560585885486,0.8029294274300932,0.7330226364846871,0.7456724367509987,0.7709720372836218,0.758988015978695,0.7882822902796272,0.7310252996005326,0.7523302263648469,0.7723035952063915;0.8024242424242424,0.8201701093560144,0.7704636519748138,0.7773892773892773,0.7985948477751756,0.7754342431761786,0.8127208480565371,0.7563329312424607,0.790304396843292,0.7939759036144579;0.7404921700223713,0.7661748013620885,0.6703187250996016,0.6876288659793814,0.7074688796680498,0.7126567844925884,0.7675194660734149,0.6756465517241379,0.6933728981206726,0.7070815450643777;0.8756613756613757,0.8823529411764706,0.9057873485868102,0.8941018766756033,0.9166666666666666,0.8503401360544217,0.8635794743429287,0.8589041095890411,0.9187418086500655,0.9052197802197802;1176,1206,1101,1120,1158,1140,1184,1098,1130,1160;662,675,673,667,682,625,690,627,701,659;514,531,428,453,476,515,494,471,429,501;232,206,331,303,282,252,209,301,310,273;94,90,70,79,62,110,109,103,62,69;
wisard;50;compact_Music_The_Arts_50.pickle;1.14;8847;15024;4;10;0.7821571238348868;0.8051972651268521;0.7290980296289126;0.8998610661651097;1174.8;675.6;499.2;251.9;75.3;0.770306258322237,0.7643142476697736,0.7536617842876165,0.7556591211717709,0.7616511318242344,0.8162450066577897,0.8215712383488681,0.8155792276964048,0.7816245006657789,0.7809587217043942;0.7927927927927929,0.7902843601895735,0.7797619047619047,0.7865037812681792,0.7881656804733728,0.8292079207920793,0.8429073856975381,0.8289067325509575,0.811277330264672,0.8021647624774505;0.7260726072607261,0.7226435536294691,0.6990394877267876,0.6947584789311408,0.7040169133192389,0.7604994324631101,0.7927232635060639,0.7547806524184477,0.7230769230769231,0.7133689839572193;0.873015873015873,0.8718954248366013,0.8815612382234186,0.9061662198391421,0.8951612903225806,0.9115646258503401,0.899874843554443,0.9191780821917809,0.9239842726081258,0.9162087912087912;1157,1148,1132,1135,1144,1226,1234,1225,1174,1173;660,667,655,676,666,670,719,671,705,667;497,481,477,459,478,556,515,554,469,506;249,256,282,297,280,211,188,218,270,268;96,98,88,70,78,65,80,59,58,61;
wisard;50;compact_Music_The_Arts_50.pickle;1.14;8847;15024;5;10;0.8047270306258323;0.8178985571424746;0.7673148216778385;0.8763369382967114;1208.7;658.0;550.7;200.4;92.9;0.8262316910785619,0.8195739014647138,0.8355525965379494,0.8388814913448736,0.8095872170439414,0.8075898801597869,0.7909454061251664,0.788948069241012,0.7729693741677763,0.7569906790945407;0.8373831775700935,0.8334357713583282,0.8447517284726588,0.8479899497487438,0.8161953727506427,0.8146247594611931,0.8117505995203836,0.7987301587301586,0.7992937021777516,0.7748303516347933;0.7915194346289752,0.7865429234338747,0.7924528301886793,0.7978723404255319,0.7820197044334976,0.7706310679611651,0.7790563866513234,0.744378698224852,0.7254273504273504,0.7032474804031354;0.8888888888888888,0.8862745098039215,0.9044414535666218,0.9048257372654156,0.853494623655914,0.8639455782312925,0.8473091364205256,0.8616438356164383,0.8899082568807339,0.8626373626373627;1241,1231,1255,1260,1216,1213,1188,1185,1161,1137;672,678,672,675,635,635,677,629,679,628;569,553,583,585,581,578,511,556,482,509;177,184,176,171,177,189,192,216,257,265;84,87,71,71,109,100,122,101,84,100;
wisard;50;compact_Music_The_Arts_50.pickle;1.14;8847;15024;6;10;0.8153794940079895;0.8223331984610308;0.7938473474667785;0.8543102070390575;1224.7;641.6;583.1;168.0;109.3;0.7902796271637816,0.8075898801597869,0.8095872170439414,0.8129161118508655,0.8009320905459387,0.800266311584554,0.8388814913448736,0.8195739014647138,0.8448735019973369,0.8288948069241012;0.8068669527896996,0.8249545729860691,0.8178343949044586,0.8195247270391778,0.805717998700455,0.8096446700507614,0.8483709273182957,0.8177538668459987,0.8476128188358404,0.8250510551395506;0.752,0.7686230248306998,0.7762998790810157,0.7866831072749692,0.779874213836478,0.7586206896551724,0.849435382685069,0.8031704095112285,0.8459530026109661,0.8178137651821862;0.8703703703703703,0.8901960784313725,0.8640646029609691,0.8552278820375335,0.8333333333333334,0.8680272108843538,0.8473091364205256,0.8328767123287671,0.8492791612057667,0.8324175824175825;1187,1213,1216,1221,1203,1202,1260,1231,1269,1245;658,681,642,638,620,638,677,608,648,606;529,532,574,583,583,564,583,623,621,639;217,205,185,173,175,203,120,149,118,135;98,84,101,108,124,97,122,122,115,122;
wisard;50;compact_Music_The_Arts_50.pickle;1.14;8847;15024;7;10;0.8231025299600534;0.8313388314652925;0.7946539127034893;0.8719177290571768;1236.3;654.7;581.6;169.5;96.2;0.8122503328894807,0.8055925432756325,0.7996005326231691,0.796271637816245,0.8209054593874834,0.7989347536617842,0.8408788282290279,0.8515312916111851,0.8501997336884154,0.8548601864181092;0.8171206225680935,0.8186335403726709,0.8091312618896639,0.8077889447236181,0.8304977945809704,0.8064102564102563,0.854711246200608,0.8537704918032786,0.8589341692789968,0.8563899868247695;0.8015267175572519,0.7798816568047338,0.7649880095923262,0.7600472813238771,0.7817319098457889,0.7624242424242424,0.8309692671394799,0.8188679245283019,0.8233173076923077,0.8227848101265823;0.8333333333333334,0.8614379084967321,0.8586810228802153,0.8619302949061662,0.885752688172043,0.85578231292517,0.8798498122653317,0.8917808219178082,0.8977719528178244,0.8928571428571429;1220,1210,1201,1196,1233,1200,1263,1279,1277,1284;630,659,638,643,659,629,703,651,685,650;590,551,563,553,574,571,560,628,592,634;156,186,196,203,184,196,143,144,147,140;126,106,105,103,85,106,96,79,78,78;
wisard;50;compact_Music_The_Arts_50.pickle;1.14;8847;15024;8;10;0.8309587217043942;0.84007501366628;0.797011112656885;0.8884210547747401;1248.1;667.1;581.0;170.1;83.8;0.8189081225033289,0.8242343541944075,0.8155792276964048,0.8202396804260985,0.8368841544607191,0.8095872170439414,0.8515312916111851,0.8508655126498003,0.8395472703062583,0.8422103861517976;0.8260869565217392,0.8368355995055624,0.8269831355402872,0.8306148055207025,0.8452305748578648,0.819672131147541,0.8646023072252581,0.8535947712418301,0.851326341764343,0.8458035133376708;0.7995049504950495,0.7936694021101993,0.7715617715617715,0.7806603773584906,0.797377830750894,0.763807285546416,0.839622641509434,0.81625,0.8041958041958042,0.8034610630407911;0.8544973544973545,0.8849673202614379,0.8909825033647375,0.8873994638069705,0.8991935483870968,0.8843537414965986,0.8911138923654568,0.8945205479452055,0.9043250327653998,0.8928571428571429;1230,1238,1225,1232,1257,1216,1279,1278,1261,1265;646,677,662,662,669,650,712,653,690,650;584,561,563,570,588,566,567,625,571,615;162,176,196,186,170,201,136,147,168,159;110,88,81,84,75,85,87,77,73,78;
wisard;50;compact_Music_The_Arts_50.pickle;1.14;8847;15024;9;10;0.8362849533954726;0.840281586831275;0.8202746550733592;0.861491082710083;1256.1;646.9;609.2;141.9;104.0;0.829560585885486,0.8368841544607191,0.8149134487350199,0.8249001331557922,0.8302263648468708,0.8282290279627164,0.8362183754993342,0.8535286284953395,0.8561917443408789,0.8521970705725699;0.8328981723237598,0.8428479794740218,0.818062827225131,0.8302130406714009,0.8364336112892882,0.8304862023653089,0.8488943488943488,0.8509485094850949,0.8608247422680413,0.8512064343163539;0.8221649484536082,0.827455919395466,0.7961783439490446,0.800747198007472,0.8,0.8030495552731893,0.8335343787696019,0.8418230563002681,0.8466413181242078,0.831151832460733;0.843915343915344,0.8588235294117647,0.8411843876177658,0.8619302949061662,0.8763440860215054,0.8598639455782313,0.8648310387984981,0.8602739726027397,0.8754914809960681,0.8722527472527473;1246,1257,1224,1239,1247,1244,1256,1282,1286,1280;638,657,625,643,652,632,691,628,668,635;608,600,599,596,595,612,565,654,618,645;138,137,160,160,163,155,138,118,121,129;118,108,118,103,92,103,108,102,95,93;
wisard;50;compact_Music_The_Arts_50.pickle;1.14;8847;15024;10;10;0.8302929427430094;0.8381081285268275;0.8014002550304665;0.878735936913366;1247.1;659.8;587.3;163.8;91.1;0.8082556591211718,0.8175765645805593,0.8322237017310253,0.8428761651131824,0.8308921438082557,0.8288948069241012,0.8355525965379494,0.8202396804260985,0.8428761651131824,0.8435419440745673;0.8217821782178217,0.8304455445544555,0.8394904458598726,0.8510101010101011,0.8359173126614987,0.8353619474695708,0.8481868469575906,0.8249027237354085,0.8513853904282116,0.8425987943737442;0.772093023255814,0.7884841363102233,0.7968561064087062,0.8042959427207638,0.804726368159204,0.7893462469733656,0.8333333333333334,0.7832512315270936,0.8193939393939393,0.8222222222222222;0.8783068783068783,0.8771241830065359,0.8869448183041723,0.903485254691689,0.8696236559139785,0.8870748299319728,0.8635794743429287,0.8712328767123287,0.8859764089121888,0.864010989010989;1214,1228,1250,1266,1248,1245,1255,1232,1266,1267;664,671,659,674,647,652,690,636,676,629;550,557,591,592,601,593,565,596,590,638;196,180,168,164,157,174,138,176,149,136;92,94,84,72,97,83,109,94,87,99;
wisard;50;compact_Music_The_Arts_50.pickle;1.14;8847;15024;11;10;0.8420772303595208;0.8428964924411059;0.8383179697872954;0.8476737092677817;1264.8;636.5;628.3;122.8;114.4;0.8395472703062583,0.8328894806924101,0.8328894806924101,0.8415446071904128,0.8468708388814914,0.8415446071904128,0.8375499334221038,0.8488681757656458,0.8515312916111851,0.8475366178428761;0.8425865447419988,0.8377504848093082,0.8332225913621264,0.8417553191489362,0.844384303112314,0.8394062078272605,0.8451776649746193,0.8452624403544647,0.8565916398713826,0.8428277282086479;0.832258064516129,0.8286445012787724,0.8228346456692913,0.8350923482849604,0.8501362397820164,0.8326639892904953,0.8571428571428571,0.841248303934871,0.8409090909090909,0.8422496570644719;0.8531746031746031,0.8470588235294118,0.8438761776581427,0.8485254691689008,0.8387096774193549,0.8462585034013606,0.8335419274092616,0.8493150684931506,0.872870249017038,0.8434065934065934;1261,1251,1251,1264,1272,1264,1258,1275,1279,1273;645,648,627,633,624,622,666,620,666,614;616,603,624,631,648,642,592,655,613,659;130,134,135,125,110,125,111,117,126,115;111,117,116,113,120,113,133,110,97,114;
wisard;50;compact_Music_The_Arts_50.pickle;1.14;8847;15024;12;10;0.8590545938748335;0.8629894376687007;0.8391994036044677;0.8885377459236328;1290.3;667.0;623.3;127.8;83.9;0.8515312916111851,0.8415446071904128,0.8655126498002663,0.8768308921438083,0.8575233022636485,0.8668442077230359,0.8628495339547271,0.8735019973368842,0.8455392809587217,0.8488681757656458;0.8528052805280528,0.8460543337645537,0.8686605981794538,0.8799480856586632,0.8619354838709676,0.8694516971279374,0.8733087330873309,0.8754914809960681,0.8510911424903723,0.8511475409836066;0.8511198945981555,0.8373879641485276,0.8402515723270441,0.8528301886792453,0.8287841191066998,0.835633626097867,0.8585247883917775,0.8391959798994975,0.8339622641509434,0.8143036386449184;0.8544973544973545,0.8549019607843137,0.8990578734858681,0.9088471849865952,0.8978494623655914,0.9061224489795918,0.8886107634543179,0.915068493150685,0.8689384010484927,0.8914835164835165;1279,1264,1300,1317,1288,1302,1296,1312,1270,1275;646,654,668,678,668,666,710,668,663,649;633,610,632,639,620,636,586,644,607,626;113,127,127,117,138,131,117,128,132,148;110,111,75,68,76,69,89,62,100,79;
wisard;50;compact_Music_The_Arts_50.pickle;1.14;8847;15024;13;10;0.8537949400798934;0.8572695837144237;0.8379158892616111;0.8776344276230124;1282.4;658.9;623.5;127.6;92.0;0.8315579227696405,0.8262316910785619,0.8488681757656458,0.8408788282290279,0.8581890812250332,0.8628495339547271,0.8561917443408789,0.8728362183754993,0.8695073235685752,0.8708388814913449;0.8366688185926403,0.8347055098163394,0.8526930564568462,0.8434839554682384,0.8605108055009822,0.8632138114209827,0.8660049627791564,0.8725817211474316,0.8733850129198968,0.8694481830417227;0.8171500630517023,0.8095823095823096,0.8233082706766918,0.8245838668373879,0.8390804597701149,0.8430609597924773,0.8585485854858549,0.8504551365409623,0.8611464968152867,0.8522427440633246;0.8571428571428571,0.8614379084967321,0.8842530282637954,0.8632707774798928,0.8830645161290323,0.8843537414965986,0.8735919899874843,0.8958904109589041,0.8859764089121888,0.8873626373626373;1249,1241,1275,1263,1289,1296,1286,1311,1306,1308;648,659,657,644,657,650,698,654,676,646;601,582,618,619,632,646,588,657,630,662;145,155,141,137,126,121,115,115,109,112;108,106,86,102,87,85,101,76,87,82;
